#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
42371at50557_144034_0:001692|STRG.1519.1:0-863|+       -            288 42371at50557         -            451  7.8e-133  442.5   2.4   1   1  3.2e-134  9.1e-133  442.2   2.4   213   451     4   259     2   259 0.95 -
78072at50557_40932_0:0000db|STRG.941.1:829-1638|+      -            270 42371at50557         -            451   1.3e-13   49.5   1.3   1   3     2e-07   5.6e-06   24.3   0.1   415   449     9    43     4    45 0.94 -
78072at50557_40932_0:0000db|STRG.941.1:829-1638|+      -            270 42371at50557         -            451   1.3e-13   49.5   1.3   2   3   0.00032    0.0091   13.7   0.1   414   449    58    93    52    95 0.92 -
78072at50557_40932_0:0000db|STRG.941.1:829-1638|+      -            270 42371at50557         -            451   1.3e-13   49.5   1.3   3   3    0.0079      0.22    9.2   0.0   175   213    98   136    94   182 0.89 -
78072at50557_40932_0:0000db|STRG.941.2:1001-1810|+     -            270 42371at50557         -            451   1.3e-13   49.5   1.3   1   3     2e-07   5.6e-06   24.3   0.1   415   449     9    43     4    45 0.94 -
78072at50557_40932_0:0000db|STRG.941.2:1001-1810|+     -            270 42371at50557         -            451   1.3e-13   49.5   1.3   2   3   0.00032    0.0091   13.7   0.1   414   449    58    93    52    95 0.92 -
78072at50557_40932_0:0000db|STRG.941.2:1001-1810|+     -            270 42371at50557         -            451   1.3e-13   49.5   1.3   3   3    0.0079      0.22    9.2   0.0   175   213    98   136    94   182 0.89 -
69548at50557_609295_0:0005e7|STRG.6727.1:246-1070|+    -            275 42371at50557         -            451   2.7e-13   48.5   0.4   1   3   3.5e-06   9.8e-05   20.2   0.1   183   261     2    84     1    99 0.83 -
69548at50557_609295_0:0005e7|STRG.6727.1:246-1070|+    -            275 42371at50557         -            451   2.7e-13   48.5   0.4   2   3       2.1        61    1.1   0.0   359   421   139   213   115   216 0.59 -
69548at50557_609295_0:0005e7|STRG.6727.1:246-1070|+    -            275 42371at50557         -            451   2.7e-13   48.5   0.4   3   3   7.6e-08   2.2e-06   25.7   0.0   367   430   203   267   181   274 0.86 -
69548at50557_609295_0:0005e7|STRG.6727.2:338-1162|+    -            275 42371at50557         -            451   2.7e-13   48.5   0.4   1   3   3.5e-06   9.8e-05   20.2   0.1   183   261     2    84     1    99 0.83 -
69548at50557_609295_0:0005e7|STRG.6727.2:338-1162|+    -            275 42371at50557         -            451   2.7e-13   48.5   0.4   2   3       2.1        61    1.1   0.0   359   421   139   213   115   216 0.59 -
69548at50557_609295_0:0005e7|STRG.6727.2:338-1162|+    -            275 42371at50557         -            451   2.7e-13   48.5   0.4   3   3   7.6e-08   2.2e-06   25.7   0.0   367   430   203   267   181   274 0.86 -
69548at50557_609295_0:0005e7|STRG.6727.3:337-1161|+    -            275 42371at50557         -            451   2.7e-13   48.5   0.4   1   3   3.5e-06   9.8e-05   20.2   0.1   183   261     2    84     1    99 0.83 -
69548at50557_609295_0:0005e7|STRG.6727.3:337-1161|+    -            275 42371at50557         -            451   2.7e-13   48.5   0.4   2   3       2.1        61    1.1   0.0   359   421   139   213   115   216 0.59 -
69548at50557_609295_0:0005e7|STRG.6727.3:337-1161|+    -            275 42371at50557         -            451   2.7e-13   48.5   0.4   3   3   7.6e-08   2.2e-06   25.7   0.0   367   430   203   267   181   274 0.86 -
40115at50557_597456_0:00265e|STRG.5511.1:2298-3167|+   -            290 42371at50557         -            451   4.2e-13   47.8   6.7   1   3   7.8e-10   2.2e-08   32.3   1.0   347   449    14   117     2   119 0.77 -
40115at50557_597456_0:00265e|STRG.5511.1:2298-3167|+   -            290 42371at50557         -            451   4.2e-13   47.8   6.7   2   3   0.00019    0.0055   14.5   0.1   183   250   137   207   125   227 0.75 -
40115at50557_597456_0:00265e|STRG.5511.1:2298-3167|+   -            290 42371at50557         -            451   4.2e-13   47.8   6.7   3   3      0.46        13    3.3   0.0   177   212   252   289   232   290 0.76 -
40115at50557_597456_0:00265e|STRG.5511.2:2245-3114|+   -            290 42371at50557         -            451   4.2e-13   47.8   6.7   1   3   7.8e-10   2.2e-08   32.3   1.0   347   449    14   117     2   119 0.77 -
40115at50557_597456_0:00265e|STRG.5511.2:2245-3114|+   -            290 42371at50557         -            451   4.2e-13   47.8   6.7   2   3   0.00019    0.0055   14.5   0.1   183   250   137   207   125   227 0.75 -
40115at50557_597456_0:00265e|STRG.5511.2:2245-3114|+   -            290 42371at50557         -            451   4.2e-13   47.8   6.7   3   3      0.46        13    3.3   0.0   177   212   252   289   232   290 0.76 -
40115at50557_597456_0:00265e|STRG.5511.5:1791-2660|+   -            290 42371at50557         -            451   4.2e-13   47.8   6.7   1   3   7.8e-10   2.2e-08   32.3   1.0   347   449    14   117     2   119 0.77 -
40115at50557_597456_0:00265e|STRG.5511.5:1791-2660|+   -            290 42371at50557         -            451   4.2e-13   47.8   6.7   2   3   0.00019    0.0055   14.5   0.1   183   250   137   207   125   227 0.75 -
40115at50557_597456_0:00265e|STRG.5511.5:1791-2660|+   -            290 42371at50557         -            451   4.2e-13   47.8   6.7   3   3      0.46        13    3.3   0.0   177   212   252   289   232   290 0.76 -
80377at50557_37344_0:0017d3|STRG.18292.1:868-1827|+    -            320 42371at50557         -            451   5.3e-13   47.5   7.3   1   4    0.0085      0.24    9.1   0.2   412   450     2    43     1    44 0.86 -
80377at50557_37344_0:0017d3|STRG.18292.1:868-1827|+    -            320 42371at50557         -            451   5.3e-13   47.5   7.3   2   4   1.1e-06     3e-05   21.9   0.0   191   259    75   149    55   158 0.84 -
80377at50557_37344_0:0017d3|STRG.18292.1:868-1827|+    -            320 42371at50557         -            451   5.3e-13   47.5   7.3   3   4       1.2        34    2.0   0.2   423   450   174   200   167   201 0.86 -
80377at50557_37344_0:0017d3|STRG.18292.1:868-1827|+    -            320 42371at50557         -            451   5.3e-13   47.5   7.3   4   4   0.00024    0.0068   14.2   0.0   178   243   207   281   203   293 0.74 -
80377at50557_37344_0:0017d3|STRG.18292.2:868-1827|+    -            320 42371at50557         -            451   5.3e-13   47.5   7.3   1   4    0.0085      0.24    9.1   0.2   412   450     2    43     1    44 0.86 -
80377at50557_37344_0:0017d3|STRG.18292.2:868-1827|+    -            320 42371at50557         -            451   5.3e-13   47.5   7.3   2   4   1.1e-06     3e-05   21.9   0.0   191   259    75   149    55   158 0.84 -
80377at50557_37344_0:0017d3|STRG.18292.2:868-1827|+    -            320 42371at50557         -            451   5.3e-13   47.5   7.3   3   4       1.2        34    2.0   0.2   423   450   174   200   167   201 0.86 -
80377at50557_37344_0:0017d3|STRG.18292.2:868-1827|+    -            320 42371at50557         -            451   5.3e-13   47.5   7.3   4   4   0.00024    0.0068   14.2   0.0   178   243   207   281   203   293 0.74 -
80377at50557_37344_0:0017d3|STRG.18292.3:991-1950|+    -            320 42371at50557         -            451   5.3e-13   47.5   7.3   1   4    0.0085      0.24    9.1   0.2   412   450     2    43     1    44 0.86 -
80377at50557_37344_0:0017d3|STRG.18292.3:991-1950|+    -            320 42371at50557         -            451   5.3e-13   47.5   7.3   2   4   1.1e-06     3e-05   21.9   0.0   191   259    75   149    55   158 0.84 -
80377at50557_37344_0:0017d3|STRG.18292.3:991-1950|+    -            320 42371at50557         -            451   5.3e-13   47.5   7.3   3   4       1.2        34    2.0   0.2   423   450   174   200   167   201 0.86 -
80377at50557_37344_0:0017d3|STRG.18292.3:991-1950|+    -            320 42371at50557         -            451   5.3e-13   47.5   7.3   4   4   0.00024    0.0068   14.2   0.0   178   243   207   281   203   293 0.74 -
71739at50557_30019_0:000544|STRG.11291.1:21-878|+      -            286 42371at50557         -            451     9e-13   46.7   3.0   1   4   3.6e-05     0.001   16.9   0.1   181   248    49   118    43   125 0.83 -
71739at50557_30019_0:000544|STRG.11291.1:21-878|+      -            286 42371at50557         -            451     9e-13   46.7   3.0   2   4   7.3e-07   2.1e-05   22.5   0.0   184   255    93   168    83   195 0.84 -
71739at50557_30019_0:000544|STRG.11291.1:21-878|+      -            286 42371at50557         -            451     9e-13   46.7   3.0   3   4   5.5e-06   0.00015   19.6   0.1   174   301   126   257   121   260 0.76 -
71739at50557_30019_0:000544|STRG.11291.1:21-878|+      -            286 42371at50557         -            451     9e-13   46.7   3.0   4   4     0.049       1.4    6.5   0.0   182   208   257   283   252   286 0.86 -
80377at50557_166361_0:002fc1|STRG.2287.1:501-1214|+    -            238 42371at50557         -            451   9.6e-13   46.6   0.2   1   3    0.0056      0.16    9.6   0.0   190   216    10    36     1    43 0.85 -
80377at50557_166361_0:002fc1|STRG.2287.1:501-1214|+    -            238 42371at50557         -            451   9.6e-13   46.6   0.2   2   3   7.4e-05    0.0021   15.9   0.0   178   245    58   130    50   144 0.80 -
80377at50557_166361_0:002fc1|STRG.2287.1:501-1214|+    -            238 42371at50557         -            451   9.6e-13   46.6   0.2   3   3   1.7e-05   0.00049   17.9   0.1   182   252   151   226   135   234 0.82 -
76755at50557_315563_0:0012ae|STRG.18490.1:448-3182|+   -            236 42371at50557         -            451     1e-12   46.6   1.1   1   2   2.9e-05   0.00081   17.2   0.1   200   291     5   109     1   122 0.75 -
76755at50557_315563_0:0012ae|STRG.18490.1:448-3182|+   -            236 42371at50557         -            451     1e-12   46.6   1.1   2   2     4e-08   1.1e-06   26.6   0.0   181   245   143   215   130   222 0.82 -
40115at50557_116153_0:000cbb|STRG.7336.1:1344-2243|+   -            300 42371at50557         -            451   2.2e-12   45.5   1.0   1   4      0.25       7.2    4.2   0.0   188   216     5    33     1    71 0.81 -
40115at50557_116153_0:000cbb|STRG.7336.1:1344-2243|+   -            300 42371at50557         -            451   2.2e-12   45.5   1.0   2   4     0.004      0.11   10.1   0.0   390   449    60   118    43   119 0.85 -
40115at50557_116153_0:000cbb|STRG.7336.1:1344-2243|+   -            300 42371at50557         -            451   2.2e-12   45.5   1.0   3   4   7.2e-05     0.002   15.9   0.0   391   449   102   161    97   163 0.89 -
40115at50557_116153_0:000cbb|STRG.7336.1:1344-2243|+   -            300 42371at50557         -            451   2.2e-12   45.5   1.0   4   4   4.8e-06   0.00014   19.8   0.1   384   449   228   300   210   300 0.80 -
56099at50557_56086_0:002294|STRG.12890.1:102-1414|+    -            411 42371at50557         -            451   2.6e-12   45.2   0.1   1   4     0.052       1.5    6.5   0.0   412   450    56    94    43    95 0.88 -
56099at50557_56086_0:002294|STRG.12890.1:102-1414|+    -            411 42371at50557         -            451   2.6e-12   45.2   0.1   2   4    0.0038      0.11   10.2   0.0   369   449   110   194   104   196 0.79 -
56099at50557_56086_0:002294|STRG.12890.1:102-1414|+    -            411 42371at50557         -            451   2.6e-12   45.2   0.1   3   4    0.0092      0.26    8.9   0.0   391   446   178   233   174   238 0.75 -
56099at50557_56086_0:002294|STRG.12890.1:102-1414|+    -            411 42371at50557         -            451   2.6e-12   45.2   0.1   4   4   1.2e-06   3.4e-05   21.7   0.0   177   254   244   323   237   332 0.79 -
80377at50557_77166_0:002f29|STRG.9159.1:435-1313|+     -            293 42371at50557         -            451   7.6e-12   43.7   0.1   1   3   6.1e-05    0.0017   16.1   0.0   380   449    43   113    38   115 0.88 -
80377at50557_77166_0:002f29|STRG.9159.1:435-1313|+     -            293 42371at50557         -            451   7.6e-12   43.7   0.1   2   3    0.0043      0.12   10.0   0.0   178   215   126   163   119   184 0.82 -
80377at50557_77166_0:002f29|STRG.9159.1:435-1313|+     -            293 42371at50557         -            451   7.6e-12   43.7   0.1   3   3    0.0003    0.0087   13.8   0.0   391   442   230   282   195   289 0.82 -
43719at50557_1218281_0:001263|STRG.941.3:739-1116|+    -            126 42371at50557         -            451   7.6e-12   43.7   0.3   1   2   3.5e-08     1e-06   26.8   0.0   415   449    39    73     3    75 0.93 -
43719at50557_1218281_0:001263|STRG.941.3:739-1116|+    -            126 42371at50557         -            451   7.6e-12   43.7   0.3   2   2   9.1e-05    0.0026   15.5   0.1   414   449    88   123    82   125 0.92 -
43719at50557_1218281_0:001263|STRG.941.7:718-1095|+    -            126 42371at50557         -            451   7.6e-12   43.7   0.3   1   2   3.5e-08     1e-06   26.8   0.0   415   449    39    73     3    75 0.93 -
43719at50557_1218281_0:001263|STRG.941.7:718-1095|+    -            126 42371at50557         -            451   7.6e-12   43.7   0.3   2   2   9.1e-05    0.0026   15.5   0.1   414   449    88   123    82   125 0.92 -
78072at50557_123851_0:000487|STRG.3646.1:180-1043|+    -            288 42371at50557         -            451   1.2e-11   43.0   9.3   1   5     0.098       2.8    5.6   0.1   181   213     6    37     1    42 0.71 -
78072at50557_123851_0:000487|STRG.3646.1:180-1043|+    -            288 42371at50557         -            451   1.2e-11   43.0   9.3   2   5    0.0075      0.21    9.2   0.2   177   214    58    95    50   100 0.81 -
78072at50557_123851_0:000487|STRG.3646.1:180-1043|+    -            288 42371at50557         -            451   1.2e-11   43.0   9.3   3   5   5.2e-09   1.5e-07   29.5   0.2   394   450    80   137    76   138 0.83 -
78072at50557_123851_0:000487|STRG.3646.1:180-1043|+    -            288 42371at50557         -            451   1.2e-11   43.0   9.3   4   5      0.21       6.1    4.4   0.1   225   243   158   176   153   235 0.77 -
78072at50557_123851_0:000487|STRG.3646.1:180-1043|+    -            288 42371at50557         -            451   1.2e-11   43.0   9.3   5   5      0.45        13    3.4   0.1   203   244   235   280   223   288 0.43 -
80377at50557_39758_0:001a6c|STRG.6066.1:2679-3449|+    -            257 42371at50557         -            451   1.3e-11   42.9   3.9   1   3     0.004      0.11   10.1   0.0   188   245    22    84     6    86 0.74 -
80377at50557_39758_0:001a6c|STRG.6066.1:2679-3449|+    -            257 42371at50557         -            451   1.3e-11   42.9   3.9   2   3    0.0012     0.034   11.9   0.1   357   383    85   111    81   113 0.86 -
80377at50557_39758_0:001a6c|STRG.6066.1:2679-3449|+    -            257 42371at50557         -            451   1.3e-11   42.9   3.9   3   3   3.2e-06   8.9e-05   20.4   0.6   184   285   104   209   104   257 0.69 -
80377at50557_39758_0:001a6c|STRG.6066.4:2673-3443|+    -            257 42371at50557         -            451   1.3e-11   42.9   3.9   1   3     0.004      0.11   10.1   0.0   188   245    22    84     6    86 0.74 -
80377at50557_39758_0:001a6c|STRG.6066.4:2673-3443|+    -            257 42371at50557         -            451   1.3e-11   42.9   3.9   2   3    0.0012     0.034   11.9   0.1   357   383    85   111    81   113 0.86 -
80377at50557_39758_0:001a6c|STRG.6066.4:2673-3443|+    -            257 42371at50557         -            451   1.3e-11   42.9   3.9   3   3   3.2e-06   8.9e-05   20.4   0.6   184   285   104   209   104   257 0.69 -
80377at50557_39758_0:001a6c|STRG.6066.5:1581-2351|+    -            257 42371at50557         -            451   1.3e-11   42.9   3.9   1   3     0.004      0.11   10.1   0.0   188   245    22    84     6    86 0.74 -
80377at50557_39758_0:001a6c|STRG.6066.5:1581-2351|+    -            257 42371at50557         -            451   1.3e-11   42.9   3.9   2   3    0.0012     0.034   11.9   0.1   357   383    85   111    81   113 0.86 -
