#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.7093.1:92-2047|+      -            652 31374at50557         -            569  2.2e-291  966.2  18.7   1   1  6.7e-291    2e-289  959.7  18.7     1   569     4   646     4   646 0.94 -
69548at50557_74873_0:002645|STRG.7680.1:895-1584|+      -            230 31374at50557         -            569    0.0008   16.8   1.1   1   2    0.0011     0.032   11.5   0.0   427   462    81   119    70   131 0.65 -
69548at50557_74873_0:002645|STRG.7680.1:895-1584|+      -            230 31374at50557         -            569    0.0008   16.8   1.1   2   2      0.18       5.4    4.2   0.3   340   374   150   190   130   225 0.81 -
116554at50557_7539_0:000ac1|STRG.13901.1:277-873|+      -            199 31374at50557         -            569   0.00095   16.5   0.0   1   2       5.3   1.6e+02   -0.7   0.0   496   496    67    67     8   134 0.55 -
116554at50557_7539_0:000ac1|STRG.13901.1:277-873|+      -            199 31374at50557         -            569   0.00095   16.5   0.0   2   2   0.00011    0.0032   14.8   0.0   428   465   134   172   131   182 0.86 -
27737at50557_103372_0:000a01|STRG.8506.1:47-1879|+      -            611 31374at50557         -            569    0.0011   16.3   0.3   1   2    0.0021     0.063   10.5   0.4   402   473    68   141    45   167 0.78 -
27737at50557_103372_0:000a01|STRG.8506.1:47-1879|+      -            611 31374at50557         -            569    0.0011   16.3   0.3   2   2      0.33       9.7    3.3   0.0   396   430   253   287   243   311 0.72 -
101659at50557_103372_0:00088b|STRG.5088.1:138-1730|+    -            531 31374at50557         -            569    0.0015   15.9   0.1   1   1   9.1e-05    0.0027   15.0   0.1   352   453   363   471   345   479 0.86 -
80377at50557_121845_0:0030d4|STRG.6377.1:283-858|+      -            192 31374at50557         -            569    0.0023   15.3   0.9   1   2      0.11       3.4    4.8   0.0   397   420     1    24     1    54 0.86 -
80377at50557_121845_0:0030d4|STRG.6377.1:283-858|+      -            192 31374at50557         -            569    0.0023   15.3   0.9   2   2    0.0098      0.29    8.3   0.2   344   434   105   192    97   192 0.89 -
78072at50557_319348_0:003130|STRG.4182.2:2741-3337|+    -            199 31374at50557         -            569    0.0037   14.6   0.3   1   1   0.00034      0.01   13.1   0.3   362   475     5   130     1   197 0.69 -
78072at50557_319348_0:003130|STRG.4182.4:792-1388|+     -            199 31374at50557         -            569    0.0037   14.6   0.3   1   1   0.00034      0.01   13.1   0.3   362   475     5   130     1   197 0.69 -
104016at50557_520822_0:000af5|STRG.4974.1:215-1314|+    -            364 31374at50557         -            569    0.0038   14.6   0.1   1   2     0.025      0.76    7.0   0.0   483   542   142   201    75   204 0.82 -
104016at50557_520822_0:000af5|STRG.4974.1:215-1314|+    -            364 31374at50557         -            569    0.0038   14.6   0.1   2   2      0.12       3.5    4.8   0.0   380   426   290   336   263   350 0.82 -
69548at50557_609295_0:002245|STRG.5121.3:1294-1992|+    -            233 31374at50557         -            569     0.012   12.9   0.1   1   2      0.39        12    3.1   0.0   507   532    24    51     9    78 0.69 -
69548at50557_609295_0:002245|STRG.5121.3:1294-1992|+    -            233 31374at50557         -            569     0.012   12.9   0.1   2   2    0.0034       0.1    9.9   0.1   358   500    34   195    25   225 0.69 -
37475at50557_411798_0:00107d|STRG.3237.1:57-845|+       -            263 31374at50557         -            569     0.013   12.8   1.9   1   2      0.19       5.7    4.1   0.0   341   375   103   137    85   162 0.81 -
37475at50557_411798_0:00107d|STRG.3237.1:57-845|+       -            263 31374at50557         -            569     0.013   12.8   1.9   2   2     0.021      0.64    7.2   0.0   503   539   190   226   174   239 0.84 -
43553at50557_143948_0:001547|STRG.2242.1:77-352|+       -             92 31374at50557         -            569     0.016   12.4   0.1   1   1   0.00061     0.018   12.3   0.1   442   509     3    79     1    88 0.63 -
40115at50557_535359_0:001fba|STRG.4733.1:176-1141|+     -            322 31374at50557         -            569     0.022   12.1   0.1   1   2    0.0061      0.18    9.0   0.1   442   535    14   117     5   121 0.78 -
40115at50557_535359_0:001fba|STRG.4733.1:176-1141|+     -            322 31374at50557         -            569     0.022   12.1   0.1   2   2    0.0081      0.24    8.6   0.0   410   476    65   131    51   144 0.88 -
55830at50557_7493_0:002fbf|STRG.11447.2:478-1245|+      -            256 31374at50557         -            569     0.032   11.5   0.2   1   2    0.0089      0.27    8.5   0.1   502   534   104   136    78   149 0.74 -
55830at50557_7493_0:002fbf|STRG.11447.2:478-1245|+      -            256 31374at50557         -            569     0.032   11.5   0.2   2   2       2.3        69    0.5   0.0   515   537   161   183   137   205 0.82 -
767at50557_520822_0:000947|STRG.1729.8:303-9569|+       -           3089 31374at50557         -            569     0.041   11.2   0.4   1   2     0.015      0.45    7.7   0.1   379   421   209   251   207   266 0.81 -
767at50557_520822_0:000947|STRG.1729.8:303-9569|+       -           3089 31374at50557         -            569     0.041   11.2   0.4   2   2       1.7        52    0.9   0.0   429   461  1154  1186  1125  1190 0.70 -
55830at50557_7070_0:000020|STRG.7293.1:9886-10620|+     -            245 31374at50557         -            569      0.09   10.0   2.1   1   3     0.089       2.7    5.2   0.1   495   534    60    99    33   110 0.81 -
55830at50557_7070_0:000020|STRG.7293.1:9886-10620|+     -            245 31374at50557         -            569      0.09   10.0   2.1   2   3       4.9   1.5e+02   -0.6   0.0   286   305   179   198   159   208 0.63 -
55830at50557_7070_0:000020|STRG.7293.1:9886-10620|+     -            245 31374at50557         -            569      0.09   10.0   2.1   3   3      0.38        11    3.1   0.0   347   374   213   240   201   242 0.92 -
55830at50557_7070_0:000020|STRG.7293.2:9819-10553|+     -            245 31374at50557         -            569      0.09   10.0   2.1   1   3     0.089       2.7    5.2   0.1   495   534    60    99    33   110 0.81 -
55830at50557_7070_0:000020|STRG.7293.2:9819-10553|+     -            245 31374at50557         -            569      0.09   10.0   2.1   2   3       4.9   1.5e+02   -0.6   0.0   286   305   179   198   159   208 0.63 -
55830at50557_7070_0:000020|STRG.7293.2:9819-10553|+     -            245 31374at50557         -            569      0.09   10.0   2.1   3   3      0.38        11    3.1   0.0   347   374   213   240   201   242 0.92 -
55830at50557_7070_0:000020|STRG.7293.3:9816-10550|+     -            245 31374at50557         -            569      0.09   10.0   2.1   1   3     0.089       2.7    5.2   0.1   495   534    60    99    33   110 0.81 -
55830at50557_7070_0:000020|STRG.7293.3:9816-10550|+     -            245 31374at50557         -            569      0.09   10.0   2.1   2   3       4.9   1.5e+02   -0.6   0.0   286   305   179   198   159   208 0.63 -
55830at50557_7070_0:000020|STRG.7293.3:9816-10550|+     -            245 31374at50557         -            569      0.09   10.0   2.1   3   3      0.38        11    3.1   0.0   347   374   213   240   201   242 0.92 -
116554at50557_520822_0:0020e0|STRG.12785.1:605-1735|+   -            377 31374at50557         -            569      0.31    8.2   4.1   1   2      0.42        12    3.0   0.0   432   468   133   169   126   178 0.90 -
116554at50557_520822_0:0020e0|STRG.12785.1:605-1735|+   -            377 31374at50557         -            569      0.31    8.2   4.1   2   2     0.062       1.9    5.7   1.0   383   457   217   294   195   302 0.50 -
116554at50557_520822_0:0020e0|STRG.12785.2:205-1335|+   -            377 31374at50557         -            569      0.31    8.2   4.1   1   2      0.42        12    3.0   0.0   432   468   133   169   126   178 0.90 -
116554at50557_520822_0:0020e0|STRG.12785.2:205-1335|+   -            377 31374at50557         -            569      0.31    8.2   4.1   2   2     0.062       1.9    5.7   1.0   383   457   217   294   195   302 0.50 -
116554at50557_520822_0:0020e0|STRG.12785.3:580-1710|+   -            377 31374at50557         -            569      0.31    8.2   4.1   1   2      0.42        12    3.0   0.0   432   468   133   169   126   178 0.90 -
116554at50557_520822_0:0020e0|STRG.12785.3:580-1710|+   -            377 31374at50557         -            569      0.31    8.2   4.1   2   2     0.062       1.9    5.7   1.0   383   457   217   294   195   302 0.50 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/31374at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/31374at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/31374at50557.hmm annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 20:25:42 2024
# [ok]
