#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.16521.1:92-2047|+    -            652 31374at50557         -            569  4.5e-290  962.0  17.0   1   1  3.9e-290  1.1e-288  957.5  17.0     1   569     4   647     4   647 0.94 -
80377at50557_166361_0:002fc1|STRG.830.1:195-746|+      -            184 31374at50557         -            569   1.3e-15   55.9   2.8   2   3     0.017      0.47    7.8   0.1   503   534    34    65     6    72 0.78 -
80377at50557_166361_0:002fc1|STRG.830.1:195-746|+      -            184 31374at50557         -            569   1.3e-15   55.9   2.8   3   3   2.1e-14   5.6e-13   47.2   0.5   378   467    82   171    79   178 0.94 -
80377at50557_166361_0:002fc1|STRG.830.2:224-775|+      -            184 31374at50557         -            569   1.3e-15   55.9   2.8   1   3       5.3   1.5e+02   -0.4   0.0   446   462     1    17     1    22 0.66 -
80377at50557_166361_0:002fc1|STRG.830.2:224-775|+      -            184 31374at50557         -            569   1.3e-15   55.9   2.8   2   3     0.017      0.47    7.8   0.1   503   534    34    65     6    72 0.78 -
80377at50557_166361_0:002fc1|STRG.830.2:224-775|+      -            184 31374at50557         -            569   1.3e-15   55.9   2.8   3   3   2.1e-14   5.6e-13   47.2   0.5   378   467    82   171    79   178 0.94 -
80377at50557_166361_0:002fc1|STRG.830.3:195-746|+      -            184 31374at50557         -            569   1.3e-15   55.9   2.8   1   3       5.3   1.5e+02   -0.4   0.0   446   462     1    17     1    22 0.66 -
80377at50557_166361_0:002fc1|STRG.830.3:195-746|+      -            184 31374at50557         -            569   1.3e-15   55.9   2.8   2   3     0.017      0.47    7.8   0.1   503   534    34    65     6    72 0.78 -
80377at50557_166361_0:002fc1|STRG.830.3:195-746|+      -            184 31374at50557         -            569   1.3e-15   55.9   2.8   3   3   2.1e-14   5.6e-13   47.2   0.5   378   467    82   171    79   178 0.94 -
80377at50557_166361_0:002fc1|STRG.830.4:224-775|+      -            184 31374at50557         -            569   1.3e-15   55.9   2.8   1   3       5.3   1.5e+02   -0.4   0.0   446   462     1    17     1    22 0.66 -
80377at50557_166361_0:002fc1|STRG.830.4:224-775|+      -            184 31374at50557         -            569   1.3e-15   55.9   2.8   2   3     0.017      0.47    7.8   0.1   503   534    34    65     6    72 0.78 -
80377at50557_166361_0:002fc1|STRG.830.4:224-775|+      -            184 31374at50557         -            569   1.3e-15   55.9   2.8   3   3   2.1e-14   5.6e-13   47.2   0.5   378   467    82   171    79   178 0.94 -
55830at50557_103372_0:000f54|STRG.7727.1:81-1475|+     -            465 31374at50557         -            569   1.8e-15   55.4   9.8   1   4     6e-05    0.0016   15.9   0.0   487   536   122   174   112   183 0.83 -
55830at50557_103372_0:000f54|STRG.7727.1:81-1475|+     -            465 31374at50557         -            569   1.8e-15   55.4   9.8   2   4       1.1        30    1.9   0.0   505   527   192   214   188   229 0.86 -
55830at50557_103372_0:000f54|STRG.7727.1:81-1475|+     -            465 31374at50557         -            569   1.8e-15   55.4   9.8   3   4   7.3e-12     2e-10   38.7   0.0   341   464   228   351   219   361 0.87 -
55830at50557_103372_0:000f54|STRG.7727.1:81-1475|+     -            465 31374at50557         -            569   1.8e-15   55.4   9.8   4   4      0.69        19    2.5   0.0   441   463   379   401   366   433 0.74 -
42371at50557_34720_0:000328|STRG.1318.3:528-2489|+     -            654 31374at50557         -            569   3.2e-15   54.6   6.1   1   3       7.2     2e+02   -0.9   0.0     8    66    78   138    70   156 0.77 -
42371at50557_34720_0:000328|STRG.1318.3:528-2489|+     -            654 31374at50557         -            569   3.2e-15   54.6   6.1   2   3   4.3e-07   1.2e-05   23.0   0.2   384   453   330   404   325   432 0.79 -
42371at50557_34720_0:000328|STRG.1318.3:528-2489|+     -            654 31374at50557         -            569   3.2e-15   54.6   6.1   3   3   6.4e-10   1.7e-08   32.3   0.3   349   459   510   624   500   630 0.86 -
42371at50557_34720_0:000328|STRG.1318.1:528-2345|+     -            606 31374at50557         -            569   4.6e-15   54.1   7.1   1   3       5.9   1.6e+02   -0.6   0.1     8    67    78   139    69   157 0.77 -
42371at50557_34720_0:000328|STRG.1318.1:528-2345|+     -            606 31374at50557         -            569   4.6e-15   54.1   7.1   2   3   4.5e-07   1.2e-05   22.9   0.2   384   453   282   356   277   373 0.78 -
42371at50557_34720_0:000328|STRG.1318.1:528-2345|+     -            606 31374at50557         -            569   4.6e-15   54.1   7.1   3   3   5.7e-10   1.5e-08   32.5   0.3   349   459   462   576   452   582 0.86 -
42371at50557_34720_0:000328|STRG.1318.2:528-2348|+     -            607 31374at50557         -            569   4.6e-15   54.0   7.1   1   3         6   1.6e+02   -0.6   0.1     8    67    78   139    69   157 0.77 -
42371at50557_34720_0:000328|STRG.1318.2:528-2348|+     -            607 31374at50557         -            569   4.6e-15   54.0   7.1   2   3   4.6e-07   1.2e-05   22.9   0.2   384   453   283   357   278   374 0.78 -
42371at50557_34720_0:000328|STRG.1318.2:528-2348|+     -            607 31374at50557         -            569   4.6e-15   54.0   7.1   3   3   5.7e-10   1.6e-08   32.5   0.3   349   459   463   577   453   583 0.86 -
80377at50557_319348_0:0016a3|STRG.5197.1:1725-2483|+   -            253 31374at50557         -            569   7.3e-15   53.4   1.5   1   3       2.8        78    0.5   0.0   505   534    16    45     7    52 0.85 -
80377at50557_319348_0:0016a3|STRG.5197.1:1725-2483|+   -            253 31374at50557         -            569   7.3e-15   53.4   1.5   2   3   3.9e-10   1.1e-08   33.1   0.1   349   465    61   176    47   181 0.90 -
80377at50557_319348_0:0016a3|STRG.5197.1:1725-2483|+   -            253 31374at50557         -            569   7.3e-15   53.4   1.5   3   3   1.6e-05   0.00044   17.8   0.1   388   459   182   252   176   253 0.85 -
80377at50557_319348_0:0016a3|STRG.5197.2:2148-2906|+   -            253 31374at50557         -            569   7.3e-15   53.4   1.5   1   3       2.8        78    0.5   0.0   505   534    16    45     7    52 0.85 -
80377at50557_319348_0:0016a3|STRG.5197.2:2148-2906|+   -            253 31374at50557         -            569   7.3e-15   53.4   1.5   2   3   3.9e-10   1.1e-08   33.1   0.1   349   465    61   176    47   181 0.90 -
80377at50557_319348_0:0016a3|STRG.5197.2:2148-2906|+   -            253 31374at50557         -            569   7.3e-15   53.4   1.5   3   3   1.6e-05   0.00044   17.8   0.1   388   459   182   252   176   253 0.85 -
69548at50557_609295_0:0005e7|STRG.5753.1:321-1145|+    -            275 31374at50557         -            569   8.9e-15   53.1   4.0   1   2   1.5e-09   4.2e-08   31.1   1.3   387   540     2   151     1   178 0.75 -
69548at50557_609295_0:0005e7|STRG.5753.1:321-1145|+    -            275 31374at50557         -            569   8.9e-15   53.1   4.0   2   2   3.3e-06     9e-05   20.1   0.1   381   439   205   266   174   271 0.80 -
69548at50557_103372_0:0010c7|STRG.3696.1:132-1457|+    -            442 31374at50557         -            569   9.8e-15   53.0  14.5   1   3   1.3e-07   3.5e-06   24.8   6.2   361   462   141   248   131   252 0.87 -
69548at50557_103372_0:0010c7|STRG.3696.1:132-1457|+    -            442 31374at50557         -            569   9.8e-15   53.0  14.5   2   3   0.00045     0.012   13.0   0.1   384   460   276   350   266   362 0.85 -
69548at50557_103372_0:0010c7|STRG.3696.1:132-1457|+    -            442 31374at50557         -            569   9.8e-15   53.0  14.5   3   3   1.2e-08   3.3e-07   28.1   0.2   350   459   324   437   313   441 0.85 -
80377at50557_39758_0:001a6c|STRG.5194.1:3617-4387|+    -            257 31374at50557         -            569   3.2e-14   51.3   1.7   1   3       3.2        87    0.3   0.0   505   534    20    49    10    58 0.85 -
80377at50557_39758_0:001a6c|STRG.5194.1:3617-4387|+    -            257 31374at50557         -            569   3.2e-14   51.3   1.7   2   3   1.4e-09   3.7e-08   31.3   0.1   349   461    65   176    51   188 0.87 -
80377at50557_39758_0:001a6c|STRG.5194.1:3617-4387|+    -            257 31374at50557         -            569   3.2e-14   51.3   1.7   3   3   1.5e-05   0.00042   17.9   0.1   388   459   186   256   180   257 0.86 -
80377at50557_39758_0:001a6c|STRG.5194.2:995-1765|+     -            257 31374at50557         -            569   3.2e-14   51.3   1.7   1   3       3.2        87    0.3   0.0   505   534    20    49    10    58 0.85 -
80377at50557_39758_0:001a6c|STRG.5194.2:995-1765|+     -            257 31374at50557         -            569   3.2e-14   51.3   1.7   2   3   1.4e-09   3.7e-08   31.3   0.1   349   461    65   176    51   188 0.87 -
80377at50557_39758_0:001a6c|STRG.5194.2:995-1765|+     -            257 31374at50557         -            569   3.2e-14   51.3   1.7   3   3   1.5e-05   0.00042   17.9   0.1   388   459   186   256   180   257 0.86 -
80377at50557_39758_0:001a6c|STRG.5194.3:3681-4451|+    -            257 31374at50557         -            569   3.2e-14   51.3   1.7   1   3       3.2        87    0.3   0.0   505   534    20    49    10    58 0.85 -
80377at50557_39758_0:001a6c|STRG.5194.3:3681-4451|+    -            257 31374at50557         -            569   3.2e-14   51.3   1.7   2   3   1.4e-09   3.7e-08   31.3   0.1   349   461    65   176    51   188 0.87 -
80377at50557_39758_0:001a6c|STRG.5194.3:3681-4451|+    -            257 31374at50557         -            569   3.2e-14   51.3   1.7   3   3   1.5e-05   0.00042   17.9   0.1   388   459   186   256   180   257 0.86 -
80377at50557_39758_0:001a6c|STRG.5194.4:2814-3584|+    -            257 31374at50557         -            569   3.2e-14   51.3   1.7   1   3       3.2        87    0.3   0.0   505   534    20    49    10    58 0.85 -
80377at50557_39758_0:001a6c|STRG.5194.4:2814-3584|+    -            257 31374at50557         -            569   3.2e-14   51.3   1.7   2   3   1.4e-09   3.7e-08   31.3   0.1   349   461    65   176    51   188 0.87 -
80377at50557_39758_0:001a6c|STRG.5194.4:2814-3584|+    -            257 31374at50557         -            569   3.2e-14   51.3   1.7   3   3   1.5e-05   0.00042   17.9   0.1   388   459   186   256   180   257 0.86 -
80377at50557_39758_0:001a6c|STRG.5194.5:2814-3584|+    -            257 31374at50557         -            569   3.2e-14   51.3   1.7   1   3       3.2        87    0.3   0.0   505   534    20    49    10    58 0.85 -
80377at50557_39758_0:001a6c|STRG.5194.5:2814-3584|+    -            257 31374at50557         -            569   3.2e-14   51.3   1.7   2   3   1.4e-09   3.7e-08   31.3   0.1   349   461    65   176    51   188 0.87 -
80377at50557_39758_0:001a6c|STRG.5194.5:2814-3584|+    -            257 31374at50557         -            569   3.2e-14   51.3   1.7   3   3   1.5e-05   0.00042   17.9   0.1   388   459   186   256   180   257 0.86 -
80377at50557_37344_0:0017d3|STRG.15493.1:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   1   3     1e-08   2.8e-07   28.4   0.7   343   465     7   148     2   158 0.78 -
80377at50557_37344_0:0017d3|STRG.15493.1:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   2   3   1.2e-09   3.3e-08   31.4   0.2   352   476    74   217    61   222 0.81 -
80377at50557_37344_0:0017d3|STRG.15493.1:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   3   3      0.13       3.4    5.0   0.0   357   406   225   279   217   285 0.83 -
80377at50557_37344_0:0017d3|STRG.15493.2:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   1   3     1e-08   2.8e-07   28.4   0.7   343   465     7   148     2   158 0.78 -
80377at50557_37344_0:0017d3|STRG.15493.2:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   2   3   1.2e-09   3.3e-08   31.4   0.2   352   476    74   217    61   222 0.81 -
80377at50557_37344_0:0017d3|STRG.15493.2:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   3   3      0.13       3.4    5.0   0.0   357   406   225   279   217   285 0.83 -
80377at50557_37344_0:0017d3|STRG.15493.3:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   1   3     1e-08   2.8e-07   28.4   0.7   343   465     7   148     2   158 0.78 -
80377at50557_37344_0:0017d3|STRG.15493.3:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   2   3   1.2e-09   3.3e-08   31.4   0.2   352   476    74   217    61   222 0.81 -
80377at50557_37344_0:0017d3|STRG.15493.3:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   3   3      0.13       3.4    5.0   0.0   357   406   225   279   217   285 0.83 -
80377at50557_37344_0:0017d3|STRG.15493.4:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   1   3     1e-08   2.8e-07   28.4   0.7   343   465     7   148     2   158 0.78 -
80377at50557_37344_0:0017d3|STRG.15493.4:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   2   3   1.2e-09   3.3e-08   31.4   0.2   352   476    74   217    61   222 0.81 -
80377at50557_37344_0:0017d3|STRG.15493.4:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   3   3      0.13       3.4    5.0   0.0   357   406   225   279   217   285 0.83 -
80377at50557_37344_0:0017d3|STRG.15493.5:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   1   3     1e-08   2.8e-07   28.4   0.7   343   465     7   148     2   158 0.78 -
80377at50557_37344_0:0017d3|STRG.15493.5:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   2   3   1.2e-09   3.3e-08   31.4   0.2   352   476    74   217    61   222 0.81 -
80377at50557_37344_0:0017d3|STRG.15493.5:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   3   3      0.13       3.4    5.0   0.0   357   406   225   279   217   285 0.83 -
80377at50557_37344_0:0017d3|STRG.15493.6:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   1   3     1e-08   2.8e-07   28.4   0.7   343   465     7   148     2   158 0.78 -
80377at50557_37344_0:0017d3|STRG.15493.6:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   2   3   1.2e-09   3.3e-08   31.4   0.2   352   476    74   217    61   222 0.81 -
80377at50557_37344_0:0017d3|STRG.15493.6:881-1840|+    -            320 31374at50557         -            569   5.6e-14   50.5   4.8   3   3      0.13       3.4    5.0   0.0   357   406   225   279   217   285 0.83 -
80377at50557_39758_0:001a6c|STRG.5163.1:2236-2997|+    -            254 31374at50557         -            569   6.5e-14   50.3   2.2   1   3       2.4        67    0.7   0.0   505   534    17    46     8    57 0.85 -
80377at50557_39758_0:001a6c|STRG.5163.1:2236-2997|+    -            254 31374at50557         -            569   6.5e-14   50.3   2.2   2   3   2.1e-09   5.8e-08   30.6   0.2   349   464    62   176    49   182 0.88 -
80377at50557_39758_0:001a6c|STRG.5163.1:2236-2997|+    -            254 31374at50557         -            569   6.5e-14   50.3   2.2   3   3   1.8e-05   0.00049   17.6   0.1   388   459   183   253   176   254 0.85 -
80377at50557_39758_0:001a6c|STRG.5163.2:1992-2753|+    -            254 31374at50557         -            569   6.5e-14   50.3   2.2   1   3       2.4        67    0.7   0.0   505   534    17    46     8    57 0.85 -
80377at50557_39758_0:001a6c|STRG.5163.2:1992-2753|+    -            254 31374at50557         -            569   6.5e-14   50.3   2.2   2   3   2.1e-09   5.8e-08   30.6   0.2   349   464    62   176    49   182 0.88 -
