#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
117213at50557_77166_0:002bfc|STRG.4410.1:597-1073|+     -            159 966at50557           -           1751   2.3e-68  229.5   0.0   1   1     2e-69   2.5e-68  229.4   0.0    15   163     5   159     1   159 0.96 -
84764at50557_319348_0:00198b|STRG.20690.1:266-1150|+    -            295 966at50557           -           1751   2.5e-15   53.7   0.0   1   1   2.3e-16   2.9e-15   53.4   0.0  1286  1492     5   210     2   229 0.78 -
57980at50557_7038_0:000334|STRG.8304.1:293-1057|+       -            255 966at50557           -           1751   2.5e-15   53.7   0.0   1   1   2.4e-16     3e-15   53.4   0.0  1322  1487    42   200    15   205 0.80 -
57980at50557_7038_0:000334|STRG.8304.2:306-1070|+       -            255 966at50557           -           1751   2.5e-15   53.7   0.0   1   1   2.4e-16     3e-15   53.4   0.0  1322  1487    42   200    15   205 0.80 -
8547at50557_74869_0:0028a5|STRG.16383.1:1051-1818|+     -            256 966at50557           -           1751   2.6e-15   53.6   0.0   1   1   3.2e-16     4e-15   53.0   0.0  1328  1528    39   248    19   251 0.81 -
8547at50557_45779_0:000864|STRG.23022.3:717-1571|+      -            285 966at50557           -           1751   2.8e-15   53.5   0.0   1   2      0.38       4.8    3.0   0.0  1257  1292    31    67    20    74 0.81 -
8547at50557_45779_0:000864|STRG.23022.3:717-1571|+      -            285 966at50557           -           1751   2.8e-15   53.5   0.0   2   2   4.3e-15   5.4e-14   49.2   0.0  1327  1526    73   274    62   279 0.77 -
8280at50557_7160_0:00112a|STRG.11955.1:2070-3017|+      -            316 966at50557           -           1751   2.8e-15   53.5   6.3   1   3   2.6e-11   3.2e-10   36.7   4.8   343   514    25   208    19   219 0.81 -
8280at50557_7160_0:00112a|STRG.11955.1:2070-3017|+      -            316 966at50557           -           1751   2.8e-15   53.5   6.3   2   3   3.8e-05   0.00047   16.3   0.1   396   489   164   266   157   271 0.84 -
8280at50557_7160_0:00112a|STRG.11955.1:2070-3017|+      -            316 966at50557           -           1751   2.8e-15   53.5   6.3   3   3     0.013      0.16    7.9   0.0   396   437   273   315   269   316 0.82 -
54603at50557_116153_0:001d7a|STRG.22447.2:1053-1919|+   -            289 966at50557           -           1751   2.9e-15   53.4  15.6   1   3   6.1e-06   7.7e-05   18.9   0.6   580   648     6    73     3    82 0.70 -
54603at50557_116153_0:001d7a|STRG.22447.2:1053-1919|+   -            289 966at50557           -           1751   2.9e-15   53.4  15.6   2   3   1.2e-10   1.5e-09   34.5   1.0   294   456    93   239    74   251 0.74 -
54603at50557_116153_0:001d7a|STRG.22447.2:1053-1919|+   -            289 966at50557           -           1751   2.9e-15   53.4  15.6   3   3     0.011      0.14    8.1   3.1   586   634   240   288   233   289 0.78 -
125117at50557_54969_0:0029cc|STRG.22463.3:1371-2357|+   -            329 966at50557           -           1751     4e-15   53.0   0.0   1   1   3.9e-16   4.9e-15   52.7   0.0  1324  1495    56   225    39   255 0.79 -
84764at50557_91411_0:001d03|STRG.20690.2:269-1147|+     -            293 966at50557           -           1751   4.3e-15   52.9   0.0   1   1   4.5e-16   5.6e-15   52.5   0.0  1287  1490     5   207     2   218 0.78 -
8280at50557_7160_0:00112a|STRG.13990.1:1303-2487|+      -            395 966at50557           -           1751   5.1e-15   52.6  10.2   1   3   9.9e-14   1.2e-12   44.7   1.1   341   487    27   179     5   187 0.81 -
8280at50557_7160_0:00112a|STRG.13990.1:1303-2487|+      -            395 966at50557           -           1751   5.1e-15   52.6  10.2   2   3   2.1e-06   2.6e-05   20.4   2.3   344   440   126   232   121   256 0.76 -
8280at50557_7160_0:00112a|STRG.13990.1:1303-2487|+      -            395 966at50557           -           1751   5.1e-15   52.6  10.2   3   3    0.0013     0.016   11.2   3.1   337   433   191   296   182   308 0.78 -
8280at50557_7160_0:00112a|STRG.13990.2:1244-2428|+      -            395 966at50557           -           1751   5.1e-15   52.6  10.2   1   3   9.9e-14   1.2e-12   44.7   1.1   341   487    27   179     5   187 0.81 -
8280at50557_7160_0:00112a|STRG.13990.2:1244-2428|+      -            395 966at50557           -           1751   5.1e-15   52.6  10.2   2   3   2.1e-06   2.6e-05   20.4   2.3   344   440   126   232   121   256 0.76 -
8280at50557_7160_0:00112a|STRG.13990.2:1244-2428|+      -            395 966at50557           -           1751   5.1e-15   52.6  10.2   3   3    0.0013     0.016   11.2   3.1   337   433   191   296   182   308 0.78 -
8280at50557_113334_0:00096f|STRG.10252.1:902-2122|+     -            407 966at50557           -           1751   5.1e-15   52.6  15.6   1   3     1e-05   0.00013   18.2   0.4   339   438    51   156    35   159 0.78 -
8280at50557_113334_0:00096f|STRG.10252.1:902-2122|+     -            407 966at50557           -           1751   5.1e-15   52.6  15.6   2   3     2e-06   2.5e-05   20.5   0.9   364   463   145   254   139   263 0.78 -
8280at50557_113334_0:00096f|STRG.10252.1:902-2122|+     -            407 966at50557           -           1751   5.1e-15   52.6  15.6   3   3   1.3e-07   1.6e-06   24.4   2.7   338   465   267   400   257   404 0.76 -
8280at50557_113334_0:00096f|STRG.10252.2:893-2113|+     -            407 966at50557           -           1751   5.1e-15   52.6  15.6   1   3     1e-05   0.00013   18.2   0.4   339   438    51   156    35   159 0.78 -
8280at50557_113334_0:00096f|STRG.10252.2:893-2113|+     -            407 966at50557           -           1751   5.1e-15   52.6  15.6   2   3     2e-06   2.5e-05   20.5   0.9   364   463   145   254   139   263 0.78 -
8280at50557_113334_0:00096f|STRG.10252.2:893-2113|+     -            407 966at50557           -           1751   5.1e-15   52.6  15.6   3   3   1.3e-07   1.6e-06   24.4   2.7   338   465   267   400   257   404 0.76 -
8280at50557_113334_0:00096f|STRG.10252.4:1157-2377|+    -            407 966at50557           -           1751   5.1e-15   52.6  15.6   1   3     1e-05   0.00013   18.2   0.4   339   438    51   156    35   159 0.78 -
8280at50557_113334_0:00096f|STRG.10252.4:1157-2377|+    -            407 966at50557           -           1751   5.1e-15   52.6  15.6   2   3     2e-06   2.5e-05   20.5   0.9   364   463   145   254   139   263 0.78 -
8280at50557_113334_0:00096f|STRG.10252.4:1157-2377|+    -            407 966at50557           -           1751   5.1e-15   52.6  15.6   3   3   1.3e-07   1.6e-06   24.4   2.7   338   465   267   400   257   404 0.76 -
8280at50557_113334_0:00096f|STRG.10252.5:883-2103|+     -            407 966at50557           -           1751   5.1e-15   52.6  15.6   1   3     1e-05   0.00013   18.2   0.4   339   438    51   156    35   159 0.78 -
8280at50557_113334_0:00096f|STRG.10252.5:883-2103|+     -            407 966at50557           -           1751   5.1e-15   52.6  15.6   2   3     2e-06   2.5e-05   20.5   0.9   364   463   145   254   139   263 0.78 -
8280at50557_113334_0:00096f|STRG.10252.5:883-2103|+     -            407 966at50557           -           1751   5.1e-15   52.6  15.6   3   3   1.3e-07   1.6e-06   24.4   2.7   338   465   267   400   257   404 0.76 -
8547at50557_74869_0:0028a5|STRG.21140.1:1251-2051|+     -            267 966at50557           -           1751   6.8e-15   52.2   0.0   1   2       5.6        69   -0.9   0.0  1265  1295     6    41     4    46 0.74 -
8547at50557_74869_0:0028a5|STRG.21140.1:1251-2051|+     -            267 966at50557           -           1751   6.8e-15   52.2   0.0   2   2   1.6e-15     2e-14   50.6   0.0  1328  1521    47   258    40   265 0.80 -
8280at50557_168631_0:001eed|STRG.22447.2:491-949|+      -            153 966at50557           -           1751     7e-15   52.2  13.1   1   2   0.00043    0.0054   12.8   1.6   580   622     3    44     2    44 0.93 -
8280at50557_168631_0:001eed|STRG.22447.2:491-949|+      -            153 966at50557           -           1751     7e-15   52.2  13.1   2   2     1e-15   1.3e-14   51.3   6.4   344   463    29   149    28   153 0.82 -
109776at50557_7176_0:003c1e|STRG.24052.1:340-966|+      -            209 966at50557           -           1751   7.5e-15   52.1   3.5   1   1   4.8e-15     6e-14   49.1   3.7   341   488    58   203    31   206 0.87 -
109776at50557_7176_0:003c1e|STRG.24052.2:340-966|+      -            209 966at50557           -           1751   7.5e-15   52.1   3.5   1   1   4.8e-15     6e-14   49.1   3.7   341   488    58   203    31   206 0.87 -
17813at50557_378494_0:006207|STRG.23197.1:302-760|+     -            153 966at50557           -           1751   8.6e-15   51.9   0.0   1   1   8.1e-16     1e-14   51.6   0.0  1329  1481     3   151     2   153 0.88 -
17813at50557_378494_0:006207|STRG.23197.2:302-760|+     -            153 966at50557           -           1751   8.6e-15   51.9   0.0   1   1   8.1e-16     1e-14   51.6   0.0  1329  1481     3   151     2   153 0.88 -
12555at50557_7536_0:00436b|STRG.13085.1:649-1200|+      -            184 966at50557           -           1751   9.2e-15   51.8   0.3   1   2   1.2e-12   1.5e-11   41.2   0.0    26   119    15   108     9   117 0.88 -
12555at50557_7536_0:00436b|STRG.13085.1:649-1200|+      -            184 966at50557           -           1751   9.2e-15   51.8   0.3   2   2     0.014      0.18    7.8   0.1   199   230   147   178   124   182 0.80 -
12555at50557_7536_0:00436b|STRG.13085.3:674-1225|+      -            184 966at50557           -           1751   9.2e-15   51.8   0.3   1   2   1.2e-12   1.5e-11   41.2   0.0    26   119    15   108     9   117 0.88 -
12555at50557_7536_0:00436b|STRG.13085.3:674-1225|+      -            184 966at50557           -           1751   9.2e-15   51.8   0.3   2   2     0.014      0.18    7.8   0.1   199   230   147   178   124   182 0.80 -
84269at50557_108931_0:00068a|STRG.9371.2:147-764|+      -            206 966at50557           -           1751     1e-14   51.6   0.0   1   1     1e-15   1.3e-14   51.3   0.0  1336  1485     4   149     2   164 0.83 -
125117at50557_54969_0:0029cc|STRG.1641.1:429-1588|+     -            362 966at50557           -           1751   1.1e-14   51.5   0.0   1   1   1.2e-15   1.5e-14   51.0   0.0  1388  1495   144   249    79   266 0.75 -
125117at50557_54969_0:0029cc|STRG.1641.2:324-1409|+     -            362 966at50557           -           1751   1.1e-14   51.5   0.0   1   1   1.2e-15   1.5e-14   51.0   0.0  1388  1495   144   249    79   266 0.75 -
84764at50557_91411_0:001d03|STRG.20690.3:466-1290|+     -            275 966at50557           -           1751   1.5e-14   51.1   0.0   1   1   1.6e-15     2e-14   50.7   0.0  1305  1490     9   189     3   200 0.81 -
17813at50557_103372_0:00172b|STRG.6169.1:0-2690|+       -            897 966at50557           -           1751   1.6e-14   50.9   0.0   1   1     2e-15   2.5e-14   50.3   0.0  1327  1545    74   297    63   331 0.81 -
63962at50557_29031_0:00144f|STRG.14163.1:1990-2598|+    -            203 966at50557           -           1751   1.6e-14   50.9   0.0   1   1   1.6e-15     2e-14   50.7   0.0  1369  1497    20   143     5   152 0.83 -
8280at50557_7200_0:000e97|STRG.18179.1:117-1196|+       -            360 966at50557           -           1751   1.9e-14   50.7  10.8   1   2   4.4e-07   5.5e-06   22.7   0.9   316   433    60   189    57   197 0.74 -
8280at50557_7200_0:000e97|STRG.18179.1:117-1196|+       -            360 966at50557           -           1751   1.9e-14   50.7  10.8   2   2   3.2e-09     4e-08   29.8   3.1   338   474   204   348   197   359 0.83 -
2648at50557_52612_0:00190f|STRG.20661.1:1487-2254|+     -            256 966at50557           -           1751   3.3e-14   49.9   0.9   1   1   3.2e-15     4e-14   49.7   0.9    28   257     2   233     1   253 0.80 -
8547at50557_103372_0:00280e|STRG.4869.1:0-3410|+        -           1137 966at50557           -           1751   3.4e-14   49.9   0.0   1   2     0.001     0.013   11.5   0.0  1334  1431   523   620   504   706 0.84 -
8547at50557_103372_0:00280e|STRG.4869.1:0-3410|+        -           1137 966at50557           -           1751   3.4e-14   49.9   0.0   2   2   3.5e-11   4.4e-10   36.3   0.0  1326  1480   916  1064   896  1125 0.85 -
84764at50557_7260_0:00114a|STRG.22336.1:2027-2599|+     -            191 966at50557           -           1751   4.2e-14   49.6   0.0   1   1     6e-15   7.5e-14   48.8   0.0  1327  1454    43   172    35   185 0.87 -
84764at50557_7260_0:00114a|STRG.22336.2:1915-2487|+     -            191 966at50557           -           1751   4.2e-14   49.6   0.0   1   1     6e-15   7.5e-14   48.8   0.0  1327  1454    43   172    35   185 0.87 -
57980at50557_28612_0:0052c4|STRG.23455.1:64-915|+       -            284 966at50557           -           1751   4.8e-14   49.4   0.0   1   1   4.9e-15   6.1e-14   49.0   0.0  1318  1484    29   193    20   208 0.81 -
57980at50557_28612_0:0052c4|STRG.23455.6:3-875|+        -            291 966at50557           -           1751     5e-14   49.3   0.0   1   1   5.1e-15   6.4e-14   49.0   0.0  1318  1484    36   200    25   215 0.81 -
57980at50557_28612_0:0052c4|STRG.23455.5:73-942|+       -            290 966at50557           -           1751   5.1e-14   49.3   0.0   1   1   5.2e-15   6.5e-14   49.0   0.0  1318  1484    28   192    19   207 0.81 -
8547at50557_74869_0:0028a5|STRG.18997.1:1327-2121|+     -            265 966at50557           -           1751   5.3e-14   49.2   0.5   1   2   1.6e-09     2e-08   30.8   0.0  1327  1433    39   142    26   151 0.85 -
8547at50557_74869_0:0028a5|STRG.18997.1:1327-2121|+     -            265 966at50557           -           1751   5.3e-14   49.2   0.5   2   2   3.2e-05    0.0004   16.5   0.0  1443  1482   176   212   161   217 0.87 -
57980at50557_7220_0:000304|STRG.14735.1:357-1205|+      -            283 966at50557           -           1751   5.6e-14   49.2   0.1   1   1   8.5e-15   1.1e-13   48.3   0.0  1323  1487    43   201    29   208 0.83 -
57980at50557_7220_0:000304|STRG.14735.2:30-878|+        -            283 966at50557           -           1751   5.6e-14   49.2   0.1   1   1   8.5e-15   1.1e-13   48.3   0.0  1323  1487    43   201    29   208 0.83 -
57980at50557_28612_0:0052c4|STRG.23455.2:29-937|+       -            303 966at50557           -           1751   5.6e-14   49.2   0.0   1   1   5.9e-15   7.3e-14   48.8   0.0  1318  1484    41   205    32   220 0.81 -
57980at50557_28612_0:0052c4|STRG.23455.3:29-937|+       -            303 966at50557           -           1751   5.6e-14   49.2   0.0   1   1   5.9e-15   7.3e-14   48.8   0.0  1318  1484    41   205    32   220 0.81 -
8547at50557_74869_0:0028a5|STRG.12053.1:2232-3113|+     -            294 966at50557           -           1751   5.8e-14   49.1   0.0   1   2     0.019      0.23    7.3   0.0  1326  1377    44    96    30   104 0.72 -
8547at50557_74869_0:0028a5|STRG.12053.1:2232-3113|+     -            294 966at50557           -           1751   5.8e-14   49.1   0.0   2   2   3.1e-12   3.9e-11   39.8   0.0  1377  1528   131   288   123   290 0.77 -
57980at50557_28612_0:0052c4|STRG.23455.4:29-955|+       -            309 966at50557           -           1751   5.9e-14   49.1   0.0   1   1   6.2e-15   7.7e-14   48.7   0.0  1318  1484    41   205    32   220 0.81 -
8547at50557_74869_0:0028a5|STRG.10278.1:1181-2095|+     -            305 966at50557           -           1751   5.9e-14   49.1   0.0   1   1   6.1e-15   7.6e-14   48.7   0.0  1327  1527    82   296    59   301 0.75 -
83902at50557_54969_0:002595|STRG.5281.1:919-1383|+      -            155 966at50557           -           1751   8.3e-14   48.6   1.5   1   2    0.0018     0.022   10.7   0.1   382   419     6    44     2    52 0.58 -
83902at50557_54969_0:002595|STRG.5281.1:919-1383|+      -            155 966at50557           -           1751   8.3e-14   48.6   1.5   2   2   1.2e-11   1.5e-10   37.8   0.2   337   435    48   152    44   154 0.90 -
2648at50557_38123_0:000f4f|STRG.9059.1:209-994|+        -            262 966at50557           -           1751   8.5e-14   48.6   0.1   1   2     0.013      0.16    7.9   0.0    19    72    29    82    15    87 0.89 -
2648at50557_38123_0:000f4f|STRG.9059.1:209-994|+        -            262 966at50557           -           1751   8.5e-14   48.6   0.1   2   2   9.5e-13   1.2e-11   41.5   0.0    29   186    72   248    68   260 0.75 -
2648at50557_38123_0:000f4f|STRG.9059.2:135-920|+        -            262 966at50557           -           1751   8.5e-14   48.6   0.1   1   2     0.013      0.16    7.9   0.0    19    72    29    82    15    87 0.89 -
2648at50557_38123_0:000f4f|STRG.9059.2:135-920|+        -            262 966at50557           -           1751   8.5e-14   48.6   0.1   2   2   9.5e-13   1.2e-11   41.5   0.0    29   186    72   248    68   260 0.75 -
