#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
31374at50557_103372_0:0017b9|STRG.4407.1:91-2046|+    -            652 31374at50557         -            569  2.2e-289  959.7  17.0   1   1  1.3e-289  3.8e-288  955.5  17.0     1   569     4   647     4   647 0.93 -
25500at50557_7224_0:002319|STRG.8274.2:461-1825|+     -            455 31374at50557         -            569   1.9e-05   22.2   0.5   2   2      0.81        24    2.1   0.0   391   452   310   379   239   398 0.71 -
78072at50557_121225_0:00011e|STRG.13526.1:1531-2220|+ -            230 31374at50557         -            569   3.7e-05   21.3   0.2   1   1   1.8e-06   5.3e-05   20.7   0.2   354   461    73   184    62   200 0.73 -
119132at50557_103372_0:001108|STRG.11810.1:195-1190|+ -            332 31374at50557         -            569   5.5e-05   20.7   0.1   1   3       3.4     1e+02    0.0   0.0   502   536    12    46     6    82 0.77 -
119132at50557_103372_0:001108|STRG.11810.1:195-1190|+ -            332 31374at50557         -            569   5.5e-05   20.7   0.1   2   3      0.43        13    3.0   0.0   498   536   115   153    98   159 0.78 -
119132at50557_103372_0:001108|STRG.11810.1:195-1190|+ -            332 31374at50557         -            569   5.5e-05   20.7   0.1   3   3   0.00027     0.008   13.5   0.1   343   377   159   191   151   205 0.57 -
76755at50557_1218281_0:0009b7|STRG.19226.2:147-305|+  -             53 31374at50557         -            569     6e-05   20.6   0.0   1   1   2.3e-06   6.7e-05   20.4   0.0   353   400     2    50     1    52 0.73 -
78072at50557_39758_0:003b38|STRG.6498.2:288-1118|+    -            277 31374at50557         -            569   0.00011   19.8   0.1   1   3     0.083       2.5    5.3   0.0   416   463    31    80    22    94 0.54 -
78072at50557_39758_0:003b38|STRG.6498.2:288-1118|+    -            277 31374at50557         -            569   0.00011   19.8   0.1   2   3     0.086       2.5    5.3   0.0   288   382    61    83    44   176 0.61 -
78072at50557_39758_0:003b38|STRG.6498.2:288-1118|+    -            277 31374at50557         -            569   0.00011   19.8   0.1   3   3    0.0011     0.032   11.6   0.0   342   374   179   212   165   217 0.88 -
78072at50557_39758_0:003b38|STRG.6498.3:288-1118|+    -            277 31374at50557         -            569   0.00011   19.8   0.1   1   3     0.083       2.5    5.3   0.0   416   463    31    80    22    94 0.54 -
78072at50557_39758_0:003b38|STRG.6498.3:288-1118|+    -            277 31374at50557         -            569   0.00011   19.8   0.1   2   3     0.086       2.5    5.3   0.0   288   382    61    83    44   176 0.61 -
78072at50557_39758_0:003b38|STRG.6498.3:288-1118|+    -            277 31374at50557         -            569   0.00011   19.8   0.1   3   3    0.0011     0.032   11.6   0.0   342   374   179   212   165   217 0.88 -
34006at50557_74869_0:0026d7|STRG.13652.3:465-1350|+   -            292 31374at50557         -            569   0.00017   19.1   0.0   1   2     0.055       1.6    5.9   0.0   512   539     1    28     1    35 0.91 -
34006at50557_74869_0:0026d7|STRG.13652.3:465-1350|+   -            292 31374at50557         -            569   0.00017   19.1   0.0   2   2    0.0017      0.05   10.9   0.0   503   546    39    82    32    95 0.81 -
101659at50557_34720_0:0004dc|STRG.19179.5:45-866|+    -            274 31374at50557         -            569   0.00021   18.8   0.1   1   1   9.7e-06   0.00029   18.3   0.1   352   453   106   214    85   223 0.86 -
37700at50557_38123_0:001549|STRG.8529.1:690-1118|+    -            143 31374at50557         -            569   0.00027   18.4   0.0   1   1   9.1e-06   0.00027   18.4   0.0   343   385     1    44     1   123 0.71 -
57752at50557_224129_0:001d89|STRG.7068.2:409-1107|+   -            233 31374at50557         -            569   0.00028   18.4   0.1   1   2      0.84        25    2.0   0.0   436   471     3    38     1    47 0.82 -
57752at50557_224129_0:001d89|STRG.7068.2:409-1107|+   -            233 31374at50557         -            569   0.00028   18.4   0.1   2   2   0.00016    0.0048   14.3   0.1   404   473   107   186    60   229 0.72 -
57752at50557_224129_0:001d89|STRG.7068.4:370-1068|+   -            233 31374at50557         -            569   0.00028   18.4   0.1   1   2      0.84        25    2.0   0.0   436   471     3    38     1    47 0.82 -
57752at50557_224129_0:001d89|STRG.7068.4:370-1068|+   -            233 31374at50557         -            569   0.00028   18.4   0.1   2   2   0.00016    0.0048   14.3   0.1   404   473   107   186    60   229 0.72 -
101659at50557_103372_0:00088b|STRG.19179.4:537-1691|+ -            385 31374at50557         -            569   0.00038   17.9   0.1   1   1     2e-05   0.00059   17.3   0.1   352   453   222   330   202   339 0.86 -
80377at50557_121845_0:0030d4|STRG.14099.1:183-851|+   -            223 31374at50557         -            569   0.00039   17.9   3.2   1   2     0.072       2.1    5.5   0.0   396   420     3    27     1    54 0.88 -
80377at50557_121845_0:0030d4|STRG.14099.1:183-851|+   -            223 31374at50557         -            569   0.00039   17.9   3.2   2   2    0.0013      0.04   11.3   1.3   344   458   108   223    91   223 0.81 -
80377at50557_121845_0:0030d4|STRG.14099.2:183-851|+   -            223 31374at50557         -            569   0.00039   17.9   3.2   1   2     0.072       2.1    5.5   0.0   396   420     3    27     1    54 0.88 -
80377at50557_121845_0:0030d4|STRG.14099.2:183-851|+   -            223 31374at50557         -            569   0.00039   17.9   3.2   2   2    0.0013      0.04   11.3   1.3   344   458   108   223    91   223 0.81 -
78072at50557_43041_0:00104e|STRG.12707.1:742-1380|+   -            213 31374at50557         -            569   0.00046   17.6   1.1   1   2   5.6e-05    0.0017   15.8   0.1   430   537    11   137     5   144 0.82 -
78072at50557_43041_0:00104e|STRG.12707.1:742-1380|+   -            213 31374at50557         -            569   0.00046   17.6   1.1   2   2    0.0021     0.063   10.6   0.1   348   421   104   178   100   211 0.91 -
78072at50557_43041_0:00104e|STRG.12707.2:802-1440|+   -            213 31374at50557         -            569   0.00046   17.6   1.1   1   2   5.6e-05    0.0017   15.8   0.1   430   537    11   137     5   144 0.82 -
78072at50557_43041_0:00104e|STRG.12707.2:802-1440|+   -            213 31374at50557         -            569   0.00046   17.6   1.1   2   2    0.0021     0.063   10.6   0.1   348   421   104   178   100   211 0.91 -
78072at50557_43041_0:00104e|STRG.12707.3:696-1334|+   -            213 31374at50557         -            569   0.00046   17.6   1.1   1   2   5.6e-05    0.0017   15.8   0.1   430   537    11   137     5   144 0.82 -
78072at50557_43041_0:00104e|STRG.12707.3:696-1334|+   -            213 31374at50557         -            569   0.00046   17.6   1.1   2   2    0.0021     0.063   10.6   0.1   348   421   104   178   100   211 0.91 -
78072at50557_43041_0:00104e|STRG.12707.4:638-1276|+   -            213 31374at50557         -            569   0.00046   17.6   1.1   1   2   5.6e-05    0.0017   15.8   0.1   430   537    11   137     5   144 0.82 -
78072at50557_43041_0:00104e|STRG.12707.4:638-1276|+   -            213 31374at50557         -            569   0.00046   17.6   1.1   2   2    0.0021     0.063   10.6   0.1   348   421   104   178   100   211 0.91 -
101659at50557_34720_0:0004dc|STRG.19179.1:204-1772|+  -            523 31374at50557         -            569    0.0005   17.5   0.1   1   1   3.6e-05    0.0011   16.4   0.1   352   453   360   468   341   477 0.86 -
101659at50557_34720_0:0004dc|STRG.19179.2:130-1698|+  -            523 31374at50557         -            569    0.0005   17.5   0.1   1   1   3.6e-05    0.0011   16.4   0.1   352   453   360   468   341   477 0.86 -
101659at50557_34720_0:0004dc|STRG.19179.3:251-1819|+  -            523 31374at50557         -            569    0.0005   17.5   0.1   1   1   3.6e-05    0.0011   16.4   0.1   352   453   360   468   341   477 0.86 -
27737at50557_103372_0:000a01|STRG.10748.1:104-1936|+  -            611 31374at50557         -            569    0.0007   17.0   0.2   1   2    0.0013     0.039   11.3   0.3   402   472    68   140    45   168 0.77 -
27737at50557_103372_0:000a01|STRG.10748.1:104-1936|+  -            611 31374at50557         -            569    0.0007   17.0   0.2   2   2      0.34        10    3.3   0.0   396   430   253   287   243   311 0.72 -
57752at50557_7130_0:000163|STRG.7068.3:478-999|+      -            174 31374at50557         -            569    0.0018   15.7   0.2   1   1   8.9e-05    0.0026   15.1   0.2   404   473    48   127     6   171 0.71 -
86043at50557_520822_0:0026e8|STRG.8767.1:311-1609|+   -            433 31374at50557         -            569    0.0021   15.5   0.0   1   2      0.21       6.3    4.0   0.0   511   535   184   208   176   216 0.83 -
86043at50557_520822_0:0026e8|STRG.8767.1:311-1609|+   -            433 31374at50557         -            569    0.0021   15.5   0.0   2   2       3.6   1.1e+02   -0.1   0.0   489   523   302   337   275   349 0.82 -
57752at50557_7130_0:000163|STRG.7068.6:343-885|+      -            181 31374at50557         -            569    0.0054   14.1   0.2   1   2     0.066         2    5.7   0.0   432   471     8    47     3    57 0.87 -
57752at50557_7130_0:000163|STRG.7068.6:343-885|+      -            181 31374at50557         -            569    0.0054   14.1   0.2   2   2     0.033      0.98    6.7   0.1   343   459   148   181    69   181 0.65 -
80377at50557_35570_0:0015c0|STRG.19320.2:1668-2216|+  -            183 31374at50557         -            569    0.0077   13.6   0.2   1   1   0.00031    0.0092   13.4   0.2   342   417    14    90     7   146 0.75 -
80377at50557_35570_0:0015c0|STRG.19320.3:1872-2420|+  -            183 31374at50557         -            569    0.0077   13.6   0.2   1   1   0.00031    0.0092   13.4   0.2   342   417    14    90     7   146 0.75 -
80377at50557_35570_0:0015c0|STRG.19320.5:2664-3212|+  -            183 31374at50557         -            569    0.0077   13.6   0.2   1   1   0.00031    0.0092   13.4   0.2   342   417    14    90     7   146 0.75 -
80377at50557_35570_0:0015c0|STRG.19320.7:1467-2015|+  -            183 31374at50557         -            569    0.0077   13.6   0.2   1   1   0.00031    0.0092   13.4   0.2   342   417    14    90     7   146 0.75 -
33043at50557_30069_0:002558|STRG.13738.3:64-1422|+    -            453 31374at50557         -            569    0.0088   13.4   0.0   1   1   0.00073     0.022   12.1   0.0   342   404   346   411   336   424 0.76 -
40115at50557_535359_0:001fba|STRG.11986.1:200-1165|+  -            322 31374at50557         -            569     0.016   12.6   0.1   1   2    0.0032     0.096   10.0   0.1   442   535    14   117     4   122 0.78 -
40115at50557_535359_0:001fba|STRG.11986.1:200-1165|+  -            322 31374at50557         -            569     0.016   12.6   0.1   2   2    0.0068       0.2    8.9   0.0   410   476    65   131    51   144 0.86 -
74508at50557_103372_0:0002dc|STRG.7143.2:130-1092|+   -            321 31374at50557         -            569     0.016   12.6   0.4   1   2      0.39        12    3.1   0.0   505   543    17    57    10    85 0.75 -
74508at50557_103372_0:0002dc|STRG.7143.2:130-1092|+   -            321 31374at50557         -            569     0.016   12.6   0.4   2   2      0.03      0.89    6.8   0.1   339   399   232   292   220   316 0.91 -
74508at50557_103372_0:0002dc|STRG.7143.3:230-1192|+   -            321 31374at50557         -            569     0.016   12.6   0.4   1   2      0.39        12    3.1   0.0   505   543    17    57    10    85 0.75 -
74508at50557_103372_0:0002dc|STRG.7143.3:230-1192|+   -            321 31374at50557         -            569     0.016   12.6   0.4   2   2      0.03      0.89    6.8   0.1   339   399   232   292   220   316 0.91 -
81462at50557_29029_0:002193|STRG.8219.1:247-795|+     -            183 31374at50557         -            569     0.028   11.8   0.0   1   2       6.6   1.9e+02   -0.9   0.0   506   547   101   146    61   152 0.67 -
81462at50557_29029_0:002193|STRG.8219.1:247-795|+     -            183 31374at50557         -            569     0.028   11.8   0.0   2   2    0.0035       0.1    9.9   0.0   428   459   151   183   147   183 0.88 -
57752at50557_7130_0:000163|STRG.7068.1:409-924|+      -            172 31374at50557         -            569     0.037   11.4   0.1   1   2       0.5        15    2.7   0.0   436   471     3    38     1    48 0.82 -
57752at50557_7130_0:000163|STRG.7068.1:409-924|+      -            172 31374at50557         -            569     0.037   11.4   0.1   2   2     0.029      0.87    6.8   0.1   343   459   139   172    60   172 0.64 -
57752at50557_7130_0:000163|STRG.7068.5:363-878|+      -            172 31374at50557         -            569     0.037   11.4   0.1   1   2       0.5        15    2.7   0.0   436   471     3    38     1    48 0.82 -
57752at50557_7130_0:000163|STRG.7068.5:363-878|+      -            172 31374at50557         -            569     0.037   11.4   0.1   2   2     0.029      0.87    6.8   0.1   343   459   139   172    60   172 0.64 -
116554at50557_520822_0:0020e0|STRG.5478.1:174-1304|+  -            377 31374at50557         -            569     0.099    9.9   2.2   1   2      0.81        24    2.1   0.0   432   468   133   169   126   178 0.90 -
116554at50557_520822_0:0020e0|STRG.5478.1:174-1304|+  -            377 31374at50557         -            569     0.099    9.9   2.2   2   2     0.026      0.77    7.0   0.3   341   410   217   289   199   301 0.75 -
116554at50557_520822_0:0020e0|STRG.5478.2:484-1614|+  -            377 31374at50557         -            569     0.099    9.9   2.2   1   2      0.81        24    2.1   0.0   432   468   133   169   126   178 0.90 -
116554at50557_520822_0:0020e0|STRG.5478.2:484-1614|+  -            377 31374at50557         -            569     0.099    9.9   2.2   2   2     0.026      0.77    7.0   0.3   341   410   217   289   199   301 0.75 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/31374at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/31374at50557.out --cpu 1 /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/31374at50557.hmm annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /home/justine/projet_tutore
# Date:            Sun Dec  1 20:05:25 2024
# [ok]
