#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.5420.2:864-2300|+     -            479 106896at50557        -             70   2.1e-34  116.3   4.0   1   1   6.2e-36   2.1e-34  116.3   4.0    12    70   384   443   377   443 0.93 -
45419at50557_51655_0:002e4f|STRG.13731.1:2404-2625|+    -             74 106896at50557        -             70       0.1   11.6   9.8   2   2     0.032       1.1    8.3   5.3    18    68    24    74    20    74 0.86 -
45419at50557_51655_0:002e4f|STRG.13731.2:2404-2625|+    -             74 106896at50557        -             70       0.1   11.6   9.8   1   2     0.013      0.44    9.6   6.0    23    64     1    42     1    49 0.83 -
45419at50557_51655_0:002e4f|STRG.13731.2:2404-2625|+    -             74 106896at50557        -             70       0.1   11.6   9.8   2   2     0.032       1.1    8.3   5.3    18    68    24    74    20    74 0.86 -
45419at50557_51655_0:002e4f|STRG.13731.3:1756-1977|+    -             74 106896at50557        -             70       0.1   11.6   9.8   1   2     0.013      0.44    9.6   6.0    23    64     1    42     1    49 0.83 -
45419at50557_51655_0:002e4f|STRG.13731.3:1756-1977|+    -             74 106896at50557        -             70       0.1   11.6   9.8   2   2     0.032       1.1    8.3   5.3    18    68    24    74    20    74 0.86 -
45419at50557_51655_0:002e4f|STRG.13731.4:1776-1997|+    -             74 106896at50557        -             70       0.1   11.6   9.8   1   2     0.013      0.44    9.6   6.0    23    64     1    42     1    49 0.83 -
45419at50557_51655_0:002e4f|STRG.13731.4:1776-1997|+    -             74 106896at50557        -             70       0.1   11.6   9.8   2   2     0.032       1.1    8.3   5.3    18    68    24    74    20    74 0.86 -
45419at50557_51655_0:002e4f|STRG.13731.5:1745-1966|+    -             74 106896at50557        -             70       0.1   11.6   9.8   1   2     0.013      0.44    9.6   6.0    23    64     1    42     1    49 0.83 -
45419at50557_51655_0:002e4f|STRG.13731.5:1745-1966|+    -             74 106896at50557        -             70       0.1   11.6   9.8   2   2     0.032       1.1    8.3   5.3    18    68    24    74    20    74 0.86 -
35806at50557_103372_0:000541|STRG.3238.1:101-1756|+     -            552 106896at50557        -             70      0.13   11.3  12.8   1   3      0.58        19    4.3   2.3    26    70   225   269   214   269 0.86 -
35806at50557_103372_0:000541|STRG.3238.1:101-1756|+     -            552 106896at50557        -             70      0.13   11.3  12.8   2   3      0.81        27    3.8   0.1    19    42   276   299   272   302 0.89 -
35806at50557_103372_0:000541|STRG.3238.1:101-1756|+     -            552 106896at50557        -             70      0.13   11.3  12.8   3   3     0.047       1.6    7.8   0.8    21    67   304   351   300   353 0.87 -
35806at50557_103372_0:000541|STRG.3238.2:95-1750|+      -            552 106896at50557        -             70      0.13   11.3  12.8   1   3      0.58        19    4.3   2.3    26    70   225   269   214   269 0.86 -
35806at50557_103372_0:000541|STRG.3238.2:95-1750|+      -            552 106896at50557        -             70      0.13   11.3  12.8   2   3      0.81        27    3.8   0.1    19    42   276   299   272   302 0.89 -
35806at50557_103372_0:000541|STRG.3238.2:95-1750|+      -            552 106896at50557        -             70      0.13   11.3  12.8   3   3     0.047       1.6    7.8   0.8    21    67   304   351   300   353 0.87 -
14133at50557_286706_0:001942|STRG.3828.1:1350-2354|+    -            335 106896at50557        -             70      0.18   10.8  33.4   1   5       1.3        43    3.2   1.7    13    69    70   127    59   128 0.81 -
14133at50557_286706_0:001942|STRG.3828.1:1350-2354|+    -            335 106896at50557        -             70      0.18   10.8  33.4   2   5      0.47        16    4.6   2.4    22    68   108   156    88   158 0.81 -
14133at50557_286706_0:001942|STRG.3828.1:1350-2354|+    -            335 106896at50557        -             70      0.18   10.8  33.4   3   5       0.1       3.5    6.7   3.4    18    59   162   202   153   215 0.82 -
14133at50557_286706_0:001942|STRG.3828.1:1350-2354|+    -            335 106896at50557        -             70      0.18   10.8  33.4   4   5     0.054       1.8    7.6   1.2    17    67   219   269   211   273 0.85 -
14133at50557_286706_0:001942|STRG.3828.1:1350-2354|+    -            335 106896at50557        -             70      0.18   10.8  33.4   5   5     0.018      0.61    9.1   1.1    15    54   273   312   267   335 0.86 -
14133at50557_286706_0:001942|STRG.3828.2:1266-2270|+    -            335 106896at50557        -             70      0.18   10.8  33.4   1   5       1.3        43    3.2   1.7    13    69    70   127    59   128 0.81 -
14133at50557_286706_0:001942|STRG.3828.2:1266-2270|+    -            335 106896at50557        -             70      0.18   10.8  33.4   2   5      0.47        16    4.6   2.4    22    68   108   156    88   158 0.81 -
14133at50557_286706_0:001942|STRG.3828.2:1266-2270|+    -            335 106896at50557        -             70      0.18   10.8  33.4   3   5       0.1       3.5    6.7   3.4    18    59   162   202   153   215 0.82 -
14133at50557_286706_0:001942|STRG.3828.2:1266-2270|+    -            335 106896at50557        -             70      0.18   10.8  33.4   4   5     0.054       1.8    7.6   1.2    17    67   219   269   211   273 0.85 -
14133at50557_286706_0:001942|STRG.3828.2:1266-2270|+    -            335 106896at50557        -             70      0.18   10.8  33.4   5   5     0.018      0.61    9.1   1.1    15    54   273   312   267   335 0.86 -
14133at50557_286706_0:001942|STRG.3828.3:1444-2448|+    -            335 106896at50557        -             70      0.18   10.8  33.4   1   5       1.3        43    3.2   1.7    13    69    70   127    59   128 0.81 -
14133at50557_286706_0:001942|STRG.3828.3:1444-2448|+    -            335 106896at50557        -             70      0.18   10.8  33.4   2   5      0.47        16    4.6   2.4    22    68   108   156    88   158 0.81 -
14133at50557_286706_0:001942|STRG.3828.3:1444-2448|+    -            335 106896at50557        -             70      0.18   10.8  33.4   3   5       0.1       3.5    6.7   3.4    18    59   162   202   153   215 0.82 -
14133at50557_286706_0:001942|STRG.3828.3:1444-2448|+    -            335 106896at50557        -             70      0.18   10.8  33.4   4   5     0.054       1.8    7.6   1.2    17    67   219   269   211   273 0.85 -
14133at50557_286706_0:001942|STRG.3828.3:1444-2448|+    -            335 106896at50557        -             70      0.18   10.8  33.4   5   5     0.018      0.61    9.1   1.1    15    54   273   312   267   335 0.86 -
68878at50557_307491_0:0030a6|STRG.8888.22:192-1490|+    -            433 106896at50557        -             70      0.21   10.6   7.3   1   1     0.017      0.58    9.2   7.3    22    70   381   431   376   431 0.89 -
57812at50557_139723_0:0023b3|STRG.2979.1:3851-4126|+    -             92 106896at50557        -             70      0.21   10.6   5.1   1   3      0.51        17    4.5   0.2    23    67     1    45     1    47 0.69 -
57812at50557_139723_0:0023b3|STRG.2979.1:3851-4126|+    -             92 106896at50557        -             70      0.21   10.6   5.1   2   3      0.11       3.7    6.6   1.1    19    68    25    74    20    76 0.75 -
57812at50557_139723_0:0023b3|STRG.2979.1:3851-4126|+    -             92 106896at50557        -             70      0.21   10.6   5.1   3   3     0.098       3.3    6.8   1.9    18    58    52    92    44    92 0.77 -
57812at50557_139723_0:0023b3|STRG.2979.2:3632-3907|+    -             92 106896at50557        -             70      0.21   10.6   5.1   1   3      0.51        17    4.5   0.2    23    67     1    45     1    47 0.69 -
57812at50557_139723_0:0023b3|STRG.2979.2:3632-3907|+    -             92 106896at50557        -             70      0.21   10.6   5.1   2   3      0.11       3.7    6.6   1.1    19    68    25    74    20    76 0.75 -
57812at50557_139723_0:0023b3|STRG.2979.2:3632-3907|+    -             92 106896at50557        -             70      0.21   10.6   5.1   3   3     0.098       3.3    6.8   1.9    18    58    52    92    44    92 0.77 -
57812at50557_139723_0:0023b3|STRG.2979.3:1264-1539|+    -             92 106896at50557        -             70      0.21   10.6   5.1   1   3      0.51        17    4.5   0.2    23    67     1    45     1    47 0.69 -
57812at50557_139723_0:0023b3|STRG.2979.3:1264-1539|+    -             92 106896at50557        -             70      0.21   10.6   5.1   2   3      0.11       3.7    6.6   1.1    19    68    25    74    20    76 0.75 -
57812at50557_139723_0:0023b3|STRG.2979.3:1264-1539|+    -             92 106896at50557        -             70      0.21   10.6   5.1   3   3     0.098       3.3    6.8   1.9    18    58    52    92    44    92 0.77 -
57812at50557_139723_0:0023b3|STRG.15404.1:1154-1477|+   -            108 106896at50557        -             70      0.23   10.5  16.1   1   3     0.045       1.5    7.9   1.3    28    67     8    47     1    50 0.75 -
57812at50557_139723_0:0023b3|STRG.15404.1:1154-1477|+   -            108 106896at50557        -             70      0.23   10.5  16.1   2   3      0.19       6.3    5.9   8.6    19    68    27    76    21    78 0.90 -
57812at50557_139723_0:0023b3|STRG.15404.1:1154-1477|+   -            108 106896at50557        -             70      0.23   10.5  16.1   3   3     0.095       3.2    6.8   7.6    18    69    54   105    50   106 0.91 -
68878at50557_307658_0:0010cb|STRG.1366.7:840-2435|+     -            532 106896at50557        -             70      0.27   10.2   8.5   1   1         2        67    2.6   3.4    50    67   456   473   449   476 0.88 -
68878at50557_307658_0:0010cb|STRG.1366.8:1029-2624|+    -            532 106896at50557        -             70      0.27   10.2   8.5   1   1         2        67    2.6   3.4    50    67   456   473   449   476 0.88 -
45419at50557_51655_0:002e4f|STRG.16960.14:1784-2011|+   -             76 106896at50557        -             70      0.31   10.1   8.6   1   2      0.68        23    4.1   0.9    23    60     2    38     1    45 0.75 -
45419at50557_51655_0:002e4f|STRG.16960.14:1784-2011|+   -             76 106896at50557        -             70      0.31   10.1   8.6   2   2     0.013      0.44    9.6   6.6    19    70    25    76    12    76 0.83 -
19336at50557_520822_0:001f20|STRG.7405.1:1371-4319|+    -            983 106896at50557        -             70      0.36    9.8  15.6   1   3    0.0034      0.11   11.5   3.9    20    67   764   811   755   814 0.87 -
19336at50557_520822_0:001f20|STRG.7405.1:1371-4319|+    -            983 106896at50557        -             70      0.36    9.8  15.6   2   3      0.45        15    4.7   2.1    16    60   816   860   806   867 0.82 -
19336at50557_520822_0:001f20|STRG.7405.1:1371-4319|+    -            983 106896at50557        -             70      0.36    9.8  15.6   3   3       7.7   2.6e+02    0.7   0.4    19    67   847   895   843   897 0.82 -
57812at50557_139723_0:0023b3|STRG.2978.1:2808-3083|+    -             92 106896at50557        -             70       1.1    8.3   8.3   1   2     0.013      0.42    9.6   1.9    19    68    25    74    21    76 0.87 -
57812at50557_139723_0:0023b3|STRG.2978.1:2808-3083|+    -             92 106896at50557        -             70       1.1    8.3   8.3   2   2     0.062       2.1    7.4   4.0    17    57    51    91    43    92 0.81 -
57812at50557_139723_0:0023b3|STRG.2978.2:1890-2165|+    -             92 106896at50557        -             70       1.1    8.3   8.3   1   2     0.013      0.42    9.6   1.9    19    68    25    74    21    76 0.87 -
57812at50557_139723_0:0023b3|STRG.2978.2:1890-2165|+    -             92 106896at50557        -             70       1.1    8.3   8.3   2   2     0.062       2.1    7.4   4.0    17    57    51    91    43    92 0.81 -
57812at50557_139723_0:0023b3|STRG.2978.3:1018-1293|+    -             92 106896at50557        -             70       1.1    8.3   8.3   1   2     0.013      0.42    9.6   1.9    19    68    25    74    21    76 0.87 -
57812at50557_139723_0:0023b3|STRG.2978.3:1018-1293|+    -             92 106896at50557        -             70       1.1    8.3   8.3   2   2     0.062       2.1    7.4   4.0    17    57    51    91    43    92 0.81 -
57812at50557_139723_0:0023b3|STRG.2978.4:1197-1472|+    -             92 106896at50557        -             70       1.1    8.3   8.3   1   2     0.013      0.42    9.6   1.9    19    68    25    74    21    76 0.87 -
57812at50557_139723_0:0023b3|STRG.2978.4:1197-1472|+    -             92 106896at50557        -             70       1.1    8.3   8.3   2   2     0.062       2.1    7.4   4.0    17    57    51    91    43    92 0.81 -
150919at50557_286706_0:001982|STRG.686.1:2432-2626|+    -             65 106896at50557        -             70       1.3    8.1  13.5   1   1       1.1        37    3.4   5.8    37    68     2    33     1    35 0.87 -
150919at50557_286706_0:001982|STRG.686.2:876-1070|+     -             65 106896at50557        -             70       1.3    8.1  13.5   1   1       1.1        37    3.4   5.8    37    68     2    33     1    35 0.87 -
115559at50557_315563_0:000576|STRG.16472.3:882-1949|+   -            356 106896at50557        -             70       1.4    7.9  58.4   1   8      0.11       3.8    6.6   5.7    22    69     5    49     2    50 0.88 -
115559at50557_315563_0:000576|STRG.16472.3:882-1949|+   -            356 106896at50557        -             70       1.4    7.9  58.4   2   8      0.65        22    4.1   3.9    22    42    30    50    26    82 0.53 -
115559at50557_315563_0:000576|STRG.16472.3:882-1949|+   -            356 106896at50557        -             70       1.4    7.9  58.4   3   8      0.36        12    5.0   1.6    26    69    94   137    89   138 0.77 -
115559at50557_315563_0:000576|STRG.16472.3:882-1949|+   -            356 106896at50557        -             70       1.4    7.9  58.4   4   8    0.0022     0.073   12.1   7.0    17    69   113   162   104   163 0.89 -
115559at50557_315563_0:000576|STRG.16472.3:882-1949|+   -            356 106896at50557        -             70       1.4    7.9  58.4   5   8       9.8   3.3e+02    0.4   0.1    51    68   181   198   179   200 0.90 -
115559at50557_315563_0:000576|STRG.16472.3:882-1949|+   -            356 106896at50557        -             70       1.4    7.9  58.4   6   8      0.52        17    4.5   2.7    21    54   217   251   205   268 0.78 -
115559at50557_315563_0:000576|STRG.16472.3:882-1949|+   -            356 106896at50557        -             70       1.4    7.9  58.4   7   8       1.5        49    3.0   3.1    20    67   245   294   243   297 0.70 -
115559at50557_315563_0:000576|STRG.16472.3:882-1949|+   -            356 106896at50557        -             70       1.4    7.9  58.4   8   8      0.37        12    4.9   5.5    18    68   302   352   300   354 0.91 -
39871at50557_1155016_0:0008ce|STRG.20052.1:2094-2342|+  -             83 106896at50557        -             70       1.7    7.7  12.6   1   2      0.14       4.7    6.3   4.8    19    67     4    52     1    55 0.84 -
39871at50557_1155016_0:0008ce|STRG.20052.1:2094-2342|+  -             83 106896at50557        -             70       1.7    7.7  12.6   2   2      0.13       4.4    6.4   1.6    49    61    62    74    47    81 0.75 -
39871at50557_1155016_0:0008ce|STRG.20052.2:1423-1671|+  -             83 106896at50557        -             70       1.7    7.7  12.6   1   2      0.14       4.7    6.3   4.8    19    67     4    52     1    55 0.84 -
39871at50557_1155016_0:0008ce|STRG.20052.2:1423-1671|+  -             83 106896at50557        -             70       1.7    7.7  12.6   2   2      0.13       4.4    6.4   1.6    49    61    62    74    47    81 0.75 -
115559at50557_319348_0:001e13|STRG.16472.2:46-1023|+    -            326 106896at50557        -             70       3.3    6.8  53.5   1   8       0.5        17    4.5   3.7    22    42     5    25     1    57 0.53 -
115559at50557_319348_0:001e13|STRG.16472.2:46-1023|+    -            326 106896at50557        -             70       3.3    6.8  53.5   2   8      0.39        13    4.8   1.9    26    69    69   112    64   113 0.77 -
115559at50557_319348_0:001e13|STRG.16472.2:46-1023|+    -            326 106896at50557        -             70       3.3    6.8  53.5   3   8    0.0018     0.061   12.3   7.0    17    69    88   137    78   138 0.89 -
115559at50557_319348_0:001e13|STRG.16472.2:46-1023|+    -            326 106896at50557        -             70       3.3    6.8  53.5   4   8       8.8   2.9e+02    0.5   0.1    51    68   156   173   154   175 0.90 -
115559at50557_319348_0:001e13|STRG.16472.2:46-1023|+    -            326 106896at50557        -             70       3.3    6.8  53.5   5   8      0.43        14    4.7   2.5    21    53   192   225   180   242 0.79 -
115559at50557_319348_0:001e13|STRG.16472.2:46-1023|+    -            326 106896at50557        -             70       3.3    6.8  53.5   6   8       1.3        45    3.1   3.2    20    67   220   269   218   272 0.70 -
115559at50557_319348_0:001e13|STRG.16472.2:46-1023|+    -            326 106896at50557        -             70       3.3    6.8  53.5   7   8       0.4        14    4.8   2.7    20    67   250   298   247   301 0.74 -
115559at50557_319348_0:001e13|STRG.16472.2:46-1023|+    -            326 106896at50557        -             70       3.3    6.8  53.5   8   8       1.7        56    2.8   5.9    18    67   277   326   275   326 0.85 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/106896at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/106896at50557.out --cpu 1 /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/106896at50557.hmm annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /home/justine/projet_tutore
# Date:            Sun Dec  1 20:02:10 2024
# [ok]
