#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
23620at50557_34720_0:0012cc|STRG.4221.1:102-2786|+    -            844 23620at50557         -            502  6.3e-248  822.6  11.3   1   1  4.1e-248  1.7e-246  817.9  11.3     1   501   220   827   220   828 0.91 -
80377at50557_39758_0:001a6c|STRG.1228.4:534-1295|+    -            254 23620at50557         -            502      0.01   13.7   0.0   1   2    0.0045      0.18    9.6   0.0   236   277    97   139    84   177 0.82 -
80377at50557_39758_0:001a6c|STRG.1228.4:534-1295|+    -            254 23620at50557         -            502      0.01   13.7   0.0   2   2       5.1   2.1e+02   -0.5   0.0   245   269   230   254   222   254 0.83 -
22706at50557_39758_0:0039b4|STRG.13825.1:259-3015|+   -            919 23620at50557         -            502      0.01   13.7   0.0   1   1   0.00043     0.018   12.9   0.0   238   285   133   181   109   188 0.85 -
80377at50557_319348_0:0016a3|STRG.10462.1:1691-2449|+ -            253 23620at50557         -            502     0.011   13.6   0.0   1   3    0.0045      0.19    9.5   0.0   236   277    96   138    83   183 0.82 -
80377at50557_319348_0:0016a3|STRG.10462.1:1691-2449|+ -            253 23620at50557         -            502     0.011   13.6   0.0   2   3       9.4   3.8e+02   -1.4   0.0   248   273   191   216   172   235 0.80 -
80377at50557_319348_0:0016a3|STRG.10462.1:1691-2449|+ -            253 23620at50557         -            502     0.011   13.6   0.0   3   3       4.4   1.8e+02   -0.3   0.0   244   269   228   253   218   253 0.83 -
80377at50557_319348_0:0016a3|STRG.10462.2:1434-2192|+ -            253 23620at50557         -            502     0.011   13.6   0.0   1   3    0.0045      0.19    9.5   0.0   236   277    96   138    83   183 0.82 -
80377at50557_319348_0:0016a3|STRG.10462.2:1434-2192|+ -            253 23620at50557         -            502     0.011   13.6   0.0   2   3       9.4   3.8e+02   -1.4   0.0   248   273   191   216   172   235 0.80 -
80377at50557_319348_0:0016a3|STRG.10462.2:1434-2192|+ -            253 23620at50557         -            502     0.011   13.6   0.0   3   3       4.4   1.8e+02   -0.3   0.0   244   269   228   253   218   253 0.83 -
80377at50557_319348_0:0016a3|STRG.10462.3:1688-2446|+ -            253 23620at50557         -            502     0.011   13.6   0.0   1   3    0.0045      0.19    9.5   0.0   236   277    96   138    83   183 0.82 -
80377at50557_319348_0:0016a3|STRG.10462.3:1688-2446|+ -            253 23620at50557         -            502     0.011   13.6   0.0   2   3       9.4   3.8e+02   -1.4   0.0   248   273   191   216   172   235 0.80 -
80377at50557_319348_0:0016a3|STRG.10462.3:1688-2446|+ -            253 23620at50557         -            502     0.011   13.6   0.0   3   3       4.4   1.8e+02   -0.3   0.0   244   269   228   253   218   253 0.83 -
14512at50557_56086_0:000590|STRG.1869.1:4764-5150|+   -            129 23620at50557         -            502     0.016   13.0   0.0   1   2    0.0033      0.14   10.0   0.0   230   300    17    92     4    96 0.72 -
14512at50557_56086_0:000590|STRG.1869.1:4764-5150|+   -            129 23620at50557         -            502     0.016   13.0   0.0   2   2      0.43        18    3.0   0.0   245   279    75   108    67   124 0.77 -
14512at50557_56086_0:000590|STRG.1869.2:4916-5302|+   -            129 23620at50557         -            502     0.016   13.0   0.0   1   2    0.0033      0.14   10.0   0.0   230   300    17    92     4    96 0.72 -
14512at50557_56086_0:000590|STRG.1869.2:4916-5302|+   -            129 23620at50557         -            502     0.016   13.0   0.0   2   2      0.43        18    3.0   0.0   245   279    75   108    67   124 0.77 -
80377at50557_7091_0:0009ff|STRG.12458.1:437-1021|+    -            195 23620at50557         -            502     0.016   13.0   0.0   1   2    0.0077      0.32    8.8   0.0   237   268    14    46     2    55 0.89 -
80377at50557_7091_0:0009ff|STRG.12458.1:437-1021|+    -            195 23620at50557         -            502     0.016   13.0   0.0   2   2      0.73        30    2.3   0.0   377   430    60   116    48   157 0.58 -
80377at50557_7091_0:0009ff|STRG.12458.2:383-967|+     -            195 23620at50557         -            502     0.016   13.0   0.0   1   2    0.0077      0.32    8.8   0.0   237   268    14    46     2    55 0.89 -
80377at50557_7091_0:0009ff|STRG.12458.2:383-967|+     -            195 23620at50557         -            502     0.016   13.0   0.0   2   2      0.73        30    2.3   0.0   377   430    60   116    48   157 0.58 -
33043at50557_6973_0:0036f9|STRG.8528.1:1860-2495|+    -            212 23620at50557         -            502     0.021   12.7   0.1   1   3       3.5   1.4e+02    0.0   0.0   278   290    68    80    52   111 0.54 -
33043at50557_6973_0:0036f9|STRG.8528.1:1860-2495|+    -            212 23620at50557         -            502     0.021   12.7   0.1   2   3      0.08       3.3    5.4   0.0   234   271   134   173   109   178 0.81 -
33043at50557_6973_0:0036f9|STRG.8528.1:1860-2495|+    -            212 23620at50557         -            502     0.021   12.7   0.1   3   3      0.34        14    3.4   0.0   235   267   178   212   175   212 0.81 -
33043at50557_6973_0:0036f9|STRG.8528.2:1761-2396|+    -            212 23620at50557         -            502     0.021   12.7   0.1   1   3       3.5   1.4e+02    0.0   0.0   278   290    68    80    52   111 0.54 -
33043at50557_6973_0:0036f9|STRG.8528.2:1761-2396|+    -            212 23620at50557         -            502     0.021   12.7   0.1   2   3      0.08       3.3    5.4   0.0   234   271   134   173   109   178 0.81 -
33043at50557_6973_0:0036f9|STRG.8528.2:1761-2396|+    -            212 23620at50557         -            502     0.021   12.7   0.1   3   3      0.34        14    3.4   0.0   235   267   178   212   175   212 0.81 -
78072at50557_121225_0:00011e|STRG.13526.1:1531-2220|+ -            230 23620at50557         -            502     0.022   12.6   0.0   1   1    0.0014     0.057   11.2   0.0   240   311   110   188   102   205 0.76 -
43719at50557_456900_0:000a8d|STRG.4705.1:499-2583|+   -            695 23620at50557         -            502     0.023   12.5   0.2   1   1    0.0023     0.093   10.5   0.0   377   448    99   172    70   183 0.75 -
55830at50557_166361_0:002df3|STRG.7820.1:3381-4085|+  -            235 23620at50557         -            502     0.023   12.5   0.0   1   2      0.19       7.8    4.2   0.0   251   271    50    70    24    89 0.70 -
55830at50557_166361_0:002df3|STRG.7820.1:3381-4085|+  -            235 23620at50557         -            502     0.023   12.5   0.0   2   2     0.047       1.9    6.2   0.0   238   270   171   204   168   233 0.80 -
55830at50557_166361_0:002df3|STRG.7820.2:3270-3974|+  -            235 23620at50557         -            502     0.023   12.5   0.0   1   2      0.19       7.8    4.2   0.0   251   271    50    70    24    89 0.70 -
55830at50557_166361_0:002df3|STRG.7820.2:3270-3974|+  -            235 23620at50557         -            502     0.023   12.5   0.0   2   2     0.047       1.9    6.2   0.0   238   270   171   204   168   233 0.80 -
55830at50557_166361_0:002df3|STRG.7820.3:3750-4454|+  -            235 23620at50557         -            502     0.023   12.5   0.0   1   2      0.19       7.8    4.2   0.0   251   271    50    70    24    89 0.70 -
55830at50557_166361_0:002df3|STRG.7820.3:3750-4454|+  -            235 23620at50557         -            502     0.023   12.5   0.0   2   2     0.047       1.9    6.2   0.0   238   270   171   204   168   233 0.80 -
55830at50557_166361_0:002df3|STRG.7820.4:3466-4170|+  -            235 23620at50557         -            502     0.023   12.5   0.0   1   2      0.19       7.8    4.2   0.0   251   271    50    70    24    89 0.70 -
55830at50557_166361_0:002df3|STRG.7820.4:3466-4170|+  -            235 23620at50557         -            502     0.023   12.5   0.0   2   2     0.047       1.9    6.2   0.0   238   270   171   204   168   233 0.80 -
80377at50557_441921_0:001bfd|STRG.10462.4:1676-2401|+ -            242 23620at50557         -            502      0.03   12.1   0.0   1   1    0.0044      0.18    9.6   0.0   236   277    92   134    80   177 0.82 -
78072at50557_56086_0:002946|STRG.19320.1:1498-2259|+  -            254 23620at50557         -            502      0.03   12.1   0.1   1   2     0.035       1.4    6.6   0.0   252   274    18    40     1    52 0.75 -
78072at50557_56086_0:002946|STRG.19320.1:1498-2259|+  -            254 23620at50557         -            502      0.03   12.1   0.1   2   2      0.31        13    3.5   0.0   377   442    54   122    48   128 0.73 -
78072at50557_56086_0:002946|STRG.19320.4:597-1358|+   -            254 23620at50557         -            502      0.03   12.1   0.1   1   2     0.035       1.4    6.6   0.0   252   274    18    40     1    52 0.75 -
78072at50557_56086_0:002946|STRG.19320.4:597-1358|+   -            254 23620at50557         -            502      0.03   12.1   0.1   2   2      0.31        13    3.5   0.0   377   442    54   122    48   128 0.73 -
78072at50557_56086_0:002946|STRG.19320.6:522-1283|+   -            254 23620at50557         -            502      0.03   12.1   0.1   1   2     0.035       1.4    6.6   0.0   252   274    18    40     1    52 0.75 -
78072at50557_56086_0:002946|STRG.19320.6:522-1283|+   -            254 23620at50557         -            502      0.03   12.1   0.1   2   2      0.31        13    3.5   0.0   377   442    54   122    48   128 0.73 -
78072at50557_51655_0:000c22|STRG.9442.1:177-725|+     -            183 23620at50557         -            502      0.04   11.7   0.1   1   2    0.0093      0.38    8.5   0.0   239   302     2    74     1    92 0.65 -
78072at50557_51655_0:000c22|STRG.9442.1:177-725|+     -            183 23620at50557         -            502      0.04   11.7   0.1   2   2      0.29        12    3.6   0.0   249   297    59   114    38   146 0.59 -
34006at50557_520822_0:000571|STRG.12790.1:164-2146|+  -            661 23620at50557         -            502     0.045   11.6   0.0   1   2     0.017      0.71    7.6   0.0   238   311   190   263   176   272 0.87 -
34006at50557_520822_0:000571|STRG.12790.1:164-2146|+  -            661 23620at50557         -            502     0.045   11.6   0.0   2   2       2.9   1.2e+02    0.3   0.0   253   283   308   337   285   358 0.78 -
76755at50557_1218281_0:0009b7|STRG.19226.2:147-305|+  -             53 23620at50557         -            502     0.047   11.5   0.0   1   1    0.0011     0.047   11.5   0.0   248   276     4    32     1    52 0.85 -
80377at50557_6973_0:004ca4|STRG.19744.7:220-888|+     -            223 23620at50557         -            502     0.085   10.7   0.0   1   1     0.007      0.29    8.9   0.0   231   267   184   221   176   223 0.86 -
767at50557_6973_0:000e47|STRG.19744.6:11-1183|+       -            342 23620at50557         -            502     0.085   10.7   0.0   1   1    0.0052      0.21    9.3   0.0   231   270   267   307   259   314 0.85 -
78072at50557_39758_0:003b38|STRG.8316.1:699-1238|+    -            180 23620at50557         -            502       0.1   10.4   0.1   1   2       1.4        57    1.3   0.0   253   271    74    92    51   102 0.78 -
78072at50557_39758_0:003b38|STRG.8316.1:699-1238|+    -            180 23620at50557         -            502       0.1   10.4   0.1   2   2     0.025         1    7.1   0.0   249   270   117   138    92   180 0.70 -
48053at50557_7493_0:00220c|STRG.18192.1:1972-2790|+   -            273 23620at50557         -            502      0.13   10.1   0.0   1   2       2.1        88    0.7   0.0   231   300    14    89     8   100 0.70 -
48053at50557_7493_0:00220c|STRG.18192.1:1972-2790|+   -            273 23620at50557         -            502      0.13   10.1   0.0   2   2     0.031       1.3    6.8   0.0   238   289   150   204   139   211 0.83 -
48053at50557_7493_0:00220c|STRG.18192.2:2254-3072|+   -            273 23620at50557         -            502      0.13   10.1   0.0   1   2       2.1        88    0.7   0.0   231   300    14    89     8   100 0.70 -
48053at50557_7493_0:00220c|STRG.18192.2:2254-3072|+   -            273 23620at50557         -            502      0.13   10.1   0.0   2   2     0.031       1.3    6.8   0.0   238   289   150   204   139   211 0.83 -
48053at50557_7493_0:00220c|STRG.18192.3:2386-3204|+   -            273 23620at50557         -            502      0.13   10.1   0.0   1   2       2.1        88    0.7   0.0   231   300    14    89     8   100 0.70 -
48053at50557_7493_0:00220c|STRG.18192.3:2386-3204|+   -            273 23620at50557         -            502      0.13   10.1   0.0   2   2     0.031       1.3    6.8   0.0   238   289   150   204   139   211 0.83 -
48053at50557_7493_0:00220c|STRG.18192.4:3526-4344|+   -            273 23620at50557         -            502      0.13   10.1   0.0   1   2       2.1        88    0.7   0.0   231   300    14    89     8   100 0.70 -
48053at50557_7493_0:00220c|STRG.18192.4:3526-4344|+   -            273 23620at50557         -            502      0.13   10.1   0.0   2   2     0.031       1.3    6.8   0.0   238   289   150   204   139   211 0.83 -
48053at50557_7493_0:00220c|STRG.18192.5:2323-3141|+   -            273 23620at50557         -            502      0.13   10.1   0.0   1   2       2.1        88    0.7   0.0   231   300    14    89     8   100 0.70 -
48053at50557_7493_0:00220c|STRG.18192.5:2323-3141|+   -            273 23620at50557         -            502      0.13   10.1   0.0   2   2     0.031       1.3    6.8   0.0   238   289   150   204   139   211 0.83 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/23620at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/23620at50557.out --cpu 1 /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/23620at50557.hmm annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /home/justine/projet_tutore
# Date:            Sun Dec  1 20:04:50 2024
# [ok]
